"","1mem_Bt_12pt5hr-1","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-1","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-1","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-1","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-1","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-1","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_12pt5hr-4","1mem_Ps_25hr-1","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-1","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-1","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-1","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-1","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4"
"Label","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Bt","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Cv","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps","Ps"
"7.368296531/158.0826253"," 4.702791"," 2.731180"," 2.870085"," 2.823847"," 7.770634"," 7.719820"," 7.991443"," 6.428795"," 8.342632"," 6.393902"," 7.950048"," 7.403572"," 7.930209"," 8.368047","10.649605"," 7.158779"," 7.765617"," 9.078792","13.497872"," 8.855911"," 7.825023"," 8.536775","12.985455"," 1.206585"," 1.135590"," 1.010533"," 2.932948"," 1.118890"," 1.840204"," 1.587630"," 2.213230"," 1.887965"," 2.714930"," 1.359436"," 3.045965"," 2.718646"," 2.213015"," 1.927146"," 0.957807"," 3.104899"," 1.864507"," 1.804758"," 5.243210"," 2.691082"," 3.785937"," 3.681386"," 3.776917"," 4.889491"," 3.790019"," 6.781480"," 2.299873"," 2.687098"," 2.545552"," 6.705757"," 4.711673"," 4.694909"," 6.297447"," 6.434889"," 4.102868"," 4.447942"," 4.056484"," 8.242916"," 3.234603"," 6.090620"," 6.192601"," 9.259074"," 4.760877"," 4.164832"," 5.393429"," 6.086663"," 3.760151"
"2.235504058/198.0409463","1.9395398","3.5933885","1.4164712","2.3750518","3.0411575","4.6557490","4.3148004","2.2890626","2.0521981","3.6195886","4.1680429","2.5114852","2.7221009","4.3269289","5.6463299","3.9300331","3.9555276","6.0853630","5.5055761","4.5749522","2.6034991","5.0291029","5.3796354","0.9455994","1.1257147","0.9239196","0.5965672","0.8524611","1.0550673","1.3535287","0.8724815","0.8332752","1.2600063","1.1999694","2.2217185","1.0805144","1.3392067","1.4008780","1.0313514","0.9840953","1.5303435","1.4314437","2.7016019","0.9274957","1.2232826","1.3555455","1.7283332","1.1204507","1.0169432","0.6875029","0.9930730","0.8984501","1.1902276","1.0299665","1.1029352","0.8579127","1.6280197","1.3353731","0.6702725","0.6644554","0.9310488","0.8313997","0.7504934","0.8921630","0.7584450","0.8849176","0.7561843","0.6576964","0.9203415","0.9635441","0.6629361"
"1.925475472/349.8754876"," 2.052478"," 1.705537"," 2.200067"," 3.045845"," 3.373496"," 3.187800"," 1.662696"," 1.344814","10.725273"," 2.434760"," 1.644786"," 1.399354"," 7.857724"," 5.201243"," 3.094128"," 1.512372"," 2.568871"," 4.157547"," 4.012349"," 1.721358"," 2.595623"," 4.159349"," 3.262262"," 2.412962"," 3.260598"," 3.042581"," 1.992723"," 2.650128"," 4.720994"," 4.570259"," 2.554778"," 2.599728"," 4.439765"," 4.395804"," 6.311305"," 2.634015"," 5.162083"," 5.222854"," 3.615954","10.021106"," 4.319854"," 6.117741"," 9.267579"," 9.416832"," 4.851388"," 3.736470"," 2.903975"," 2.273192"," 4.084877"," 2.454775"," 2.981339"," 4.182558"," 7.139850"," 3.338922"," 6.650627"," 6.592746"," 5.653391"," 4.588058"," 2.187384"," 4.468509"," 6.497754"," 6.312572"," 4.602322"," 2.270197"," 6.482812"," 3.085548"," 5.228044"," 2.484227"," 6.183387"," 5.782229"," 4.315877"
"1.151385921/719.4886531"," 0.4243812"," 0.3301402"," 0.3636587"," 0.3547485"," 0.3647222"," 0.3454857"," 0.3634112"," 0.3145931"," 0.3471161"," 0.3358019"," 0.3573177"," 0.3008869"," 0.4014146"," 0.3197430"," 0.3389660"," 0.3895391"," 0.2747271"," 0.3197737"," 0.3420768"," 0.3064958"," 0.3230278"," 0.3408652"," 0.3489807"," 0.4769896"," 0.3241417"," 0.3531170"," 0.2837881"," 1.5716450"," 2.8721490"," 2.7331627"," 2.4153552"," 2.7026683"," 4.1787545"," 3.3079856"," 5.9708846"," 3.7678049"," 6.0002333"," 5.2745660"," 4.3568499"," 4.7321598"," 7.6648181","24.9015123"," 2.7071053"," 5.1354778"," 8.2390092"," 2.4618513"," 2.4269048"," 0.5014856"," 1.0456014"," 0.8907217"," 0.3146977"," 2.3691709"," 4.0764058"," 3.4499704"," 4.9466311"," 3.4679109"," 5.0747923"," 5.2705216"," 3.8347883"," 3.7371237"," 5.4450447"," 5.7281888"," 4.0924478"," 4.1585646","23.7900050"," 6.4260639"," 5.1123921"," 6.0136999"," 6.9901860"," 6.8936278"," 5.1173396"
"10.99978864/258.0753858","0.8353634","0.3301402","1.0598547","0.8822904","1.1634271","1.0550158","1.7235091","0.6045202","1.0541357","1.0017018","1.6343002","0.3008869","1.0966439","1.5563483","3.0984743","0.7848429","0.9603416","1.0250077","1.9315393","1.1456112","2.8166973","1.4586160","3.7971030","0.9231253","0.8783290","1.6216617","0.6258013","3.5835402","1.3862544","1.8630973","2.1644810","2.0525166","1.9991641","3.3085997","3.3910387","3.2348422","5.8093528","3.7723557","5.1771710","6.1318408","5.2930363","3.9003692","6.6961549","6.2995865","3.8752597","2.5014720","4.7681532","0.8962663","0.7771598","1.1741265","0.3146977","2.3439546","1.6898675","1.3572040","2.1611752","3.0587611","1.2963358","2.6556106","1.1956125","1.6548713","2.5674547","3.8688055","0.9234141","2.2716811","1.9415205","3.8542329","3.7305087","2.1540753","1.5047122","5.4346706","1.2293927"
"2.686116971/415.129191","2.2951760","1.2770676","2.4726098","2.7487276","1.7355755","1.6654174","2.1385946","3.0736080","2.2404432","2.2146678","3.7825180","4.7232390","3.0104937","2.8371939","4.1949099","2.8588616","2.7305232","3.7958827","2.8587069","3.1244881","2.3141110","2.8361774","6.2250997","0.4769896","0.3241417","1.0308273","1.9562637","0.5407218","0.7245521","1.1123625","1.2858792","0.5254484","0.8560457","1.5927445","3.0780852","1.1990354","0.9557860","1.1713087","0.8955155","0.6504781","1.1343785","1.1428482","2.3285412","0.6579619","1.3705130","1.6109714","1.3973610","0.7443812","0.7529313","0.6119077","0.8827206","0.5009499","0.6010709","0.3640863","1.9587061","0.5242490","0.6011179","0.6534715","1.2466537","0.5956877","0.3096457","0.6863321","1.3681264","0.4682508","0.5966052","0.9353927","0.5817430","0.4971607","0.5884681","0.3379970","0.9141357"
"1.23923256/265.0940712","2.6833947","2.4503814","2.9684585","2.8235975","1.4250098","3.3470184","4.8941262","2.8323290","1.5815985","3.0240605","5.0910615","3.5266904","1.7410186","3.2406577","5.8184944","2.4585644","1.5191882","4.3856599","5.8818145","3.7698892","1.7930328","4.3594146","6.2276040","0.4769896","0.8174459","0.3531170","0.2837881","0.6686882","1.7473738","1.1308846","0.6116015","0.7716949","1.4172256","1.6882876","1.3461704","0.8919068","1.9020173","2.0481029","1.2942407","1.3182726","1.3418932","1.6500005","1.7721144","0.9679835","1.8454003","2.6064838","2.0537509","0.5014856","0.5374573","0.3256904","0.3146977","0.3253121","0.3605880","0.3640863","0.5255176","0.5449474","0.3173832","0.6219756","0.7440540","0.9861182","0.6886135","0.3268209","0.3281545","0.6312419","0.3074099","0.3613342","0.8772306","0.9894533","0.6235222","1.0346629","0.6084561"
"1.329549657/188.0355868","3.6576710","3.6020093","2.8947283","2.4355024","2.3794022","3.6169827","3.0210702","1.9467184","2.7106159","3.9936135","1.9956384","2.2353369","2.2847098","4.5868744","3.9385032","2.1441518","1.4676325","4.8349449","4.1057229","2.6816928","2.5141240","4.0578064","5.9975187","0.9193567","0.7482878","0.5970042","1.0021462","0.6304624","0.7349098","0.4962842","0.5407141","0.7521099","0.7659687","0.7148287","0.9344241","0.5893268","0.3683411","0.7485151","0.9425716","0.6406322","0.9826269","0.7061080","1.4180199","0.7251362","1.0167842","0.8253440","1.0157619","1.2733129","1.3528561","1.0045736","1.4645257","0.8009257","1.1373626","1.7191484","1.5885586","1.8739109","1.1038513","1.9017585","1.8260206","1.9579974","1.2151611","2.6181763","1.8031537","2.2166679","0.9783572","1.7753633","1.9882612","2.3996263","1.5160263","2.8592385","2.0227352"
"6.624933349/415.2463799","0.4243812","0.3301402","0.3636587","0.3547485","1.0201815","0.7671521","1.9566641","1.4268814","1.9162919","2.1275829","1.6160881","2.0335561","1.1198328","3.0023956","3.0992780","1.4662907","1.0902014","2.2432944","3.6710734","2.7381127","1.0512620","2.3308018","3.7943212","0.4769896","0.3241417","0.3531170","0.2837881","0.3541286","0.3492305","0.3331067","0.2919793","0.2989164","0.3253375","0.3550847","0.3486419","0.2885105","0.3683411","0.3629080","0.3818711","0.3224902","0.3548080","0.3634324","0.3449861","0.3197429","0.3199464","0.3803107","0.3135979","0.5014856","0.3132404","0.4751534","0.3146977","0.3253121","0.3605880","0.3640863","0.3312255","0.2990105","0.3173832","0.3265752","0.3174578","0.3202909","0.3096457","0.3268209","0.3281545","0.3020722","0.3074099","0.3613342","0.3551393","0.2987188","0.3137760","0.3379970","0.3196614"
"2.078972271/305.1102193","0.7055540","0.6009453","0.3636587","0.6381287","0.5693671","0.8162974","0.5922307","0.8539991","0.6392539","0.7474393","0.6234909","0.8603383","0.6329555","0.6273393","1.7028864","0.7085723","0.6020069","1.2245389","0.9546328","0.8645406","0.7095360","0.8624897","1.9470445","0.7195920","0.7313708","1.1314026","0.5688107","0.8696680","1.5294541","1.2703099","0.7801541","0.7914646","1.5084419","2.3555238","1.3624603","0.8459758","1.9579311","2.4950716","1.0661641","1.6903941","2.8014701","3.0282542","1.6570265","1.6757268","1.6127300","3.0513152","2.2256631","0.5014856","0.3132404","0.3256904","0.3146977","0.3253121","0.6888636","0.6498799","0.5881905","0.2990105","0.6626470","0.6152762","0.3174578","0.3202909","0.3096457","0.7476927","0.3281545","0.6095532","0.3074099","0.7253022","0.3551393","0.4982957","0.6361399","0.5896400","0.5064603"
"4.476177805/193.0363054","1.2932896","1.4973110","1.1623438","1.1828620","1.4967407","2.0199255","1.9211554","1.6741359","1.3074215","1.9180380","2.0158652","1.4698693","1.8782224","1.6464736","2.4421057","1.8223414","1.3454824","2.3564829","2.1335395","1.1249924","1.4379624","2.2228791","2.3038748","0.8010128","0.6104543","0.6839026","0.7937912","1.9090993","0.9236947","1.3529793","1.5947467","2.4932469","1.0751968","0.8613498","1.3651956","2.2919438","0.7528833","0.7722488","2.1324287","0.8747751","0.7589090","0.7675015","1.0934916","0.6931692","0.6138290","0.7264046","2.6008358","5.0879360","3.8125904","2.6078652","3.5101147","4.3874604","4.4713336","5.5505753","6.9635052","4.6450083","5.0037494","1.7627193","5.7890869","5.0126307","4.7309113","6.2607050","6.0077407","5.0561557","4.9909908","6.5972256","6.1649239","1.8544302","5.5067068","6.8508015","6.0169137"
"6.089115495/293.1513114","2.7851428","1.8974018","2.0834087","2.0358846","3.3075175","4.2898956","4.0385595","2.8155435","3.5386125","4.8777377","4.6217737","3.1778286","3.4592326","5.2358112","5.3093720","4.0246534","2.9077370","6.1599221","5.8807111","3.8475040","4.1691531","5.8053314","6.0879939","0.8950342","1.6312158","1.1296348","0.7885828","1.1610158","2.5169175","2.1768140","1.4505366","0.8553930","2.0765998","1.3209311","1.8944299","0.8918637","2.7194873","2.2419838","1.5453121","2.0880535","3.2571740","3.1497169","2.7900663","2.3807372","4.3341361","2.0084208","2.4760911","3.3227500","3.1314271","2.7916879","1.7758163","3.0584831","5.2273607","5.4721477","5.9030673","3.9170298","6.1111599","6.2056395","4.5110302","3.2591530","5.8070287","7.3619114","3.6984483","3.5664170","5.3304264","3.5912826","5.1629947","3.8310417","5.6741174","6.8789346","4.3078187"
"1.904234606/357.1315122","0.7186734","0.6438102","2.1232573","1.6648482","3.4680683","0.8103214","0.3634112","0.5058816","0.8558966","0.6072982","0.3573177","0.5158965","0.6677657","0.5604499","0.6224547","0.3895391","0.5481488","0.6860431","0.7040345","0.7412725","0.4673506","0.7957245","0.6671381","0.4769896","0.5932725","0.3531170","0.5689423","0.5273385","0.6685362","0.9544723","0.5165967","0.5456925","0.5479082","0.3550847","1.2610234","0.6293877","0.7488479","0.8109131","0.5641829","0.3224902","0.3548080","0.3634324","0.7362051","0.5059077","0.7233052","0.8419903","0.8194633","1.1469816","0.8640370","1.2767825","1.0688264","3.7719733","1.5209737","2.1213430","2.7540455","4.1163658","2.8634406","1.8670820","5.3199251","4.4822462","2.3396483","3.2141580","3.7429049","1.5047105","1.7387203","1.9065354","5.7467229","6.1536149","3.4679002","3.3684472","6.9100532"
"3.37989534/351.1052088","0.7161668","0.7996804","1.4154451","0.7295112","0.6955416","0.9449943","0.9585274","1.7613462","0.7046654","0.7334421","0.9852852","2.0136101","0.6678672","0.8140320","1.5876879","0.8100746","1.3412660","0.8014443","1.2173411","2.4458973","0.6276520","0.8286703","1.3958971","0.4769896","0.5704677","0.6957267","0.4519943","0.6013038","0.6399093","0.6984415","0.7024393","0.8216138","1.1691594","0.3550847","0.7056191","1.0173908","0.6540044","0.6655233","0.5855273","0.5943725","0.8512556","0.9352260","0.6553433","0.7973223","1.2465074","0.3803107","0.6001186","2.4308705","0.6425079","0.8951663","0.5487063","1.2467393","1.1755782","1.7228346","2.2927659","2.6466600","1.1215471","3.2506810","1.3361251","2.3680314","2.2969997","2.9850997","1.5447587","3.0318206","0.7027392","1.5001710","2.8082021","3.1868277","1.6644351","2.9861270","2.6036833"
"5.95967083/314.119992"," 6.0329261"," 3.1256978"," 6.5671711"," 5.1575325"," 5.8429460"," 7.3116547","12.8102253"," 5.4892055"," 8.0267585"," 8.6403766","11.9767729"," 5.9572390"," 6.5262990","10.4618965","12.2448263"," 8.3780035"," 5.8456792"," 8.9483761"," 3.6958938"," 9.8913051"," 6.2468985","11.8283294","16.2966550"," 0.4769896"," 0.3241417"," 0.9248668"," 0.2837881"," 0.5021180"," 1.5544633"," 0.9365955"," 0.6371386"," 1.5075948"," 0.8462700"," 1.7926445"," 0.7321715"," 1.1946783"," 0.8976015"," 2.0787317"," 0.7925639"," 0.4995464"," 0.7326403"," 1.7069238"," 0.7174603"," 0.5566322"," 1.0109597"," 0.9645222"," 1.1874528"," 0.5014856"," 0.4725069"," 0.3256904"," 0.3146977"," 0.3253121"," 0.3605880"," 0.5682621"," 0.6173592"," 0.2990105"," 0.7991212"," 0.5474885"," 0.3174578"," 0.3202909"," 0.5017154"," 1.0369705"," 0.5400893"," 0.4715923"," 0.5270342"," 0.6620026"," 0.5069314"," 0.4804294"," 0.5677823"," 0.4731248"," 0.5560824"
"4.397903834/305.09115","0.7519116","0.6038179","0.9482489","1.2774613","1.0889608","0.6820876","1.2170576","1.1750708","0.6533555","0.6432031","1.4577721","1.1669548","1.0855302","0.6778543","1.0278464","1.5103082","0.9012265","0.6400481","1.6032017","1.1812055","0.6911189","1.1935006","1.7457501","0.7090194","0.5503168","0.5666934","0.6609881","0.5884593","0.7573749","0.8087029","0.7357814","0.8975034","0.6549901","0.7186093","0.8224145","0.4948364","0.6664500","0.5414759","0.3818711","0.6842323","0.7991477","0.3634324","0.9676216","0.5681462","0.6153035","0.3803107","0.7093211","0.5014856","0.5063751","0.7678033","0.5030772","0.5407064","0.6800531","0.8239704","0.6743104","0.5317172","0.6799287","0.7926586","0.3174578","0.5718572","0.6734066","0.7226719","0.3281545","0.6108223","0.5550323","0.7163387","0.5540490","0.2987188","0.6863234","0.7988492","0.5862476"
"4.550077818/555.1166217","3.0444087","1.4418328","1.5765011","0.7348238","3.4762055","2.8549234","2.1085448","4.1872563","2.5977092","3.5162840","2.1356025","4.1312033","3.2091063","4.2032717","3.2995718","4.0726901","2.2739756","3.3080623","1.5699166","4.1821796","2.9089633","3.5870697","4.2383246","0.4769896","0.3241417","0.3531170","0.2837881","0.3541286","0.3492305","0.3331067","0.2919793","0.2989164","0.3253375","0.3550847","0.3486419","0.2885105","0.6576847","0.3629080","0.3818711","0.3224902","0.3548080","0.7337948","0.3449861","0.3197429","0.3199464","0.3803107","0.3135979","0.5014856","0.3132404","0.3256904","0.3146977","0.3253121","0.3605880","0.3640863","0.5820458","0.2990105","0.3173832","0.3265752","0.3174578","0.3202909","0.3096457","0.3268209","0.3281545","0.3020722","0.3074099","0.3613342","0.3551393","0.2987188","0.3137760","0.3379970","0.3196614"
"4.882806056/627.1172604","2.5618642","3.1838958","2.5193761","2.4261787","3.8070657","4.8612340","4.4174061","2.9894250","3.3956194","4.2854387","3.7202196","4.0478900","3.5045157","5.2143331","3.8790776","2.9025997","3.1655745","4.0222442","3.9372825","3.7562161","3.8563782","4.9597898","5.1993683","0.4769896","0.3241417","0.3531170","0.2837881","0.3541286","0.3492305","0.3331067","0.2919793","0.2989164","0.5939842","0.3550847","0.3486419","0.2885105","0.3683411","0.3629080","0.3818711","0.6779139","0.3548080","0.3634324","0.3449861","0.3197429","0.3199464","0.7156166","0.3135979","0.5014856","0.3132404","0.3256904","0.3146977","0.3253121","0.3605880","0.3640863","0.3312255","0.2990105","0.3173832","0.3265752","0.3174578","0.3202909","0.3096457","0.3268209","0.3281545","0.3020722","0.3074099","0.3613342","0.3551393","0.2987188","0.3137760","0.3379970","0.5378247"
"3.759734076/337.134314","0.7412908","2.3573485","0.9366522","1.4631318","1.5026349","3.4991272","2.4900375","1.8838181","1.6401524","2.3987079","1.9082264","1.5969551","1.1151703","2.2809031","3.8018785","1.8797164","1.6016637","3.0576789","2.8404024","2.6510299","1.2361692","3.8127426","3.8166010","0.4769896","0.5371114","0.6151827","0.5501822","0.3541286","0.5799697","0.8097818","0.4892634","0.2989164","0.5491223","0.3550847","0.9170652","0.4917538","0.6712378","0.6423417","0.6438295","0.3224902","0.3548080","0.7443843","0.7853692","0.4578908","0.3199464","0.7284278","0.5727163","0.5014856","0.5300797","0.3256904","0.5316164","0.3253121","0.6429171","0.5914530","0.6794867","0.5054356","0.5640764","0.6413617","0.3174578","0.5300637","0.5608497","0.6178590","0.5438909","0.4836817","0.5239180","0.7179234","0.7682573","0.5329217","0.7038670","0.7044788","0.5661214"
"3.049776436/347.1466613","1.4009449","1.0883434","1.2133037","3.5583471","3.0511230","1.6959384","1.8314853","3.4776046","3.6023182","1.6547387","3.8317271","3.4164899","1.7824032","2.9532625","1.5743748","4.6483789","2.3884207","1.3559264","4.0234145","6.7236206","2.0570708","2.7665087","2.7493054","1.2794655","0.8401968","1.9639495","2.3192117","3.3249683","3.1240458","3.3481365","3.7170658","3.5545677","4.8303882","4.7607441","8.2451370","2.6701215","3.8902220","4.9403349","3.9291037","1.6059242","4.3422227","4.4011874","5.6829060","2.5054919","3.1202158","6.4293607","3.2136988","0.9057256","1.3402551","1.0376778","0.6350082","1.8938821","4.2396366","4.5313436","5.3897327","3.6767429","3.3103002","4.8117267","3.0008868","2.2429531","4.7717517","5.7377571","5.4819225","3.7300732","2.7670771","7.8536259","5.2443504","3.0675731","6.1177516","8.0307557","2.3518646"
"4.551440704/256.0598512","1.4523531","1.3829025","1.6678168","1.2249994","1.0554488","2.2953281","2.0408598","1.3353852","1.4165121","2.8724698","2.9831252","2.4032930","1.7566642","3.1098631","3.0660093","1.4898635","1.6337546","3.1948484","2.1333229","1.4196863","1.0883542","3.6845812","2.5377354","0.8685392","0.8146401","1.3764958","0.5728592","1.6869801","1.2525691","1.5717980","1.2571404","1.9574640","0.9407831","1.8783464","2.7700755","1.8446554","0.7739941","1.0938386","1.9205054","1.8689698","1.2021012","1.1706191","2.6259720","1.5201212","0.7951936","1.3650887","0.9330874","3.3141350","1.8749161","2.9601258","1.2223502","1.3764416","1.7922600","3.1957745","2.6889332","2.0055839","1.6175236","3.5875335","1.2964551","2.0535114","2.5378042","2.9620611","1.2785969","1.8864381","1.5594596","1.8700659","2.1770660","2.0861935","2.4249889","2.3667529","1.6740533"
"0.959959651/375.1489917","1.5944557","1.2818828","2.4747971","2.2170131","2.2431588","2.4218033","2.7143680","2.4125099","2.2029440","3.0758260","2.7924570","2.5690579","1.9315376","3.4336240","3.9292499","1.7807233","1.8745063","3.8956863","3.4797820","1.6588629","2.0034211","3.2218970","3.7807378","0.8812494","1.6870055","1.4032624","0.9281006","0.6879490","1.6104598","1.8440667","1.2911536","1.0479997","1.5502601","1.7752422","1.9185507","0.9418143","1.4856476","1.2998965","0.9888036","1.3760182","1.8369350","2.3358429","1.6436576","0.6385273","0.8308592","1.3663658","1.0749787","0.8115857","0.8786879","0.3256904","0.5942116","0.5678384","0.6288553","0.6774890","0.8522981","0.2990105","1.1154430","0.3265752","0.5838868","0.3202909","0.8227441","0.3268209","0.6799385","0.3020722","0.3074099","0.8454150","0.5616808","0.5809684","0.7844589","0.3379970","0.6344065"
"4.281846425/244.1193974","0.7085948","0.6749255","0.6457315","0.7086291","0.6129793","1.1728904","1.1297327","1.0248658","0.7955777","1.4847054","0.9017912","1.2033864","0.6853775","1.2709648","1.5570081","0.9209148","0.9919668","2.1545023","2.2360937","1.6505636","0.8130468","2.6619689","2.4893762","0.4769896","0.9598747","0.3531170","0.4717465","0.5452240","0.6582150","0.5954180","0.4749164","0.5290880","0.6066394","0.5611330","0.8033561","0.5926157","0.7993404","0.6476127","0.5737959","0.5691593","0.6572240","0.9191085","0.8978860","0.5589902","0.9125128","0.7906551","0.6059571","0.7675466","0.5409054","0.5640469","0.5366521","0.5888148","1.1564034","0.6707551","2.8224433","0.7892034","1.1991391","2.0145843","2.7145912","0.8084148","1.8704537","0.9434325","1.3713162","1.6851157","1.6797887","1.0717473","2.9139755","3.7810902","1.9388661","4.3244110","2.0707542"
"2.40726122/133.0509119"," 3.934255"," 8.124612"," 9.999374","14.142748","13.499315","15.425143","21.302912","18.025924","13.150594","17.612181","22.200720","19.055699"," 9.832098","19.589449","26.174572","18.204479","15.708064","23.101240","29.091795"," 8.024766","16.737927","22.223759","30.692733"," 3.834898","23.005655","23.239308","18.188699"," 1.604835","35.441028","37.302948","29.269659","26.411489","36.293742","40.629875"," 6.595626","26.284174","41.866176","39.728804","34.442372","27.899051","44.089326","48.982611"," 4.755153","25.988591","33.579234","48.929605","43.741815","16.849807","18.137174","20.222354","16.854952","23.705632","35.001051","31.759797","44.514892","29.435646","36.763920","38.136897","34.624825","29.023587","41.390121","37.213354","32.385883","29.671940","30.675849","42.157878","37.308442","26.569961","34.146231"," 5.593020","36.519668"
"1.450163689/627.1649091","2.8473010","2.1660730","1.4447929","1.4691361","2.0320133","2.4079060","2.2951997","1.3845216","3.2386950","2.5084737","2.1377638","1.9491316","3.5284685","1.6103854","2.1700147","2.6009722","2.3888646","2.2068011","2.3425481","2.2726804","3.1843013","2.3268611","1.9718347","0.7167848","0.3241417","0.3531170","0.2837881","0.3541286","0.3492305","0.3331067","0.2919793","0.2989164","0.3253375","0.3550847","0.3486419","0.2885105","0.3683411","0.3629080","0.3818711","0.3224902","0.3548080","0.3634324","0.3449861","0.3197429","0.3199464","0.3803107","0.3135979","0.5014856","0.3132404","0.3256904","0.5690760","0.5707225","0.3605880","0.3640863","0.3312255","0.2990105","0.3173832","0.3265752","0.3174578","0.3202909","0.3096457","0.3268209","0.3281545","0.3020722","0.3074099","0.3613342","0.3551393","0.2987188","0.3137760","0.3379970","0.3196614"
