"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ID","MZ","RT"
"1081",233371.6856,121079.5456,68021.17899,317738.0174,139135.1748,279827.2176,363784.1773,130750.7086,284947.2159,407513.8664,387135.9224,287153.6328,169319.4464,630191.8112,393462.507,384828.3348,22431.69504,752895.3974,698114.0315,2298207.804,1224512.335,1046325.838,1239535.039,6772351.94,2721196.955,3100158.874,2211379.197,6259076.903,1194384.367,4069576.032,2876678.07,6598269.713,2874209.321,3850603.508,4114542.861,6793465.495,1650519.999,3451016.306,4600542.249,8686659.151,2147282.1,3561610.834,1939847.075,1928411.331,3888047.15,1433155.071,2151719.834,5782193.101,1951037.864,3942914.883,5806803.57,5303542.508,3213835.057,3007456.261,1517313.34,3188011.204,9172858.315,3670570.486,2759671.267,985.8757725,3085.221012,692.647144,1240,164.0563259,0.681068209
"1083",28589.05843,60542.83875,24099.64305,79615.20143,25878.94523,49865.68624,89057.68567,9836.575026,35036.98467,137865.9873,19453.08246,26679.77104,1607.936523,44966.14882,80230.86253,23702.20063,657.2020265,20725.70763,23710.9933,1038792.295,462693.7135,508844.5187,340376.2564,2772802.019,1639775.121,2760582.12,643312.0641,3055395.055,779341.8992,3266229.835,1042593.537,3793207.325,1256369.302,3703835.182,2546622.357,2834044.055,1324792.178,4151513.169,1883086.821,6994103.081,873410.3428,3420849.694,2671.477301,9097.797151,1898.99537,1381.347578,3094.331924,2077.099996,1007.318004,32249.76944,2518.348657,8993.140601,3522.562706,1072.388655,992.5606218,2546.733837,2539.040019,1644.122043,1895.699569,692.1511786,2406.451699,0,1242,220.0963267,2.968870905
"1126",2626.963959,0,3511.92645,1563.41644,0,112427.1991,0,0,225069.5399,2534.128242,1999.879216,344757.5279,1734.20067,0,1841.405873,548024.4677,0,2058.756656,6093.764543,791785.3721,836192.9432,1330121.329,3396697.588,9225826.416,9038897.622,8614762.301,11644088.6,11092152.11,4491769.239,13667863.88,15856569.34,13920810.74,9373101.214,13810570.58,9965022.902,15080935.33,7664754.273,15441463.01,10794942.35,20587324.14,4565331.772,14640360.08,1933.818597,2044.19883,27569.51868,2552.782188,40009.02346,6208.301296,4558.300166,9705.932205,62124.01881,42796.00499,50104.46388,2155.389218,1792.170645,13490.84451,39130.61605,14394.51185,10955.39442,0,124318.9978,1086.579032,1295,285.0719552,3.321258469
"1132",22636946.51,9765357.533,22673507.53,53169207.11,11642502.51,42480354.25,59663750.79,13765392.38,57310579.64,104764627.7,35214783.25,65320117.68,9306466.89,96121941.17,54959667.54,77785806.83,862150.2491,81928915.01,82839100.15,823649.3518,20886.7734,32563.24506,0,34567.96166,11439.30528,8376.041945,0,46587.8913,34021.37717,49368.08342,2012.511032,44051.06292,35172.41626,148079.0105,7215.236342,80908.98781,50302.18078,43734.89408,2161.199092,2726.318641,32808.07571,10740.26072,266773.5697,136294.1873,87821.24234,16216.34126,3607503.021,171229.1518,35090.58291,5111610.159,96312.80903,85607.71395,4900103.389,94066.56182,182246.7506,6467485.437,25389.39232,68486.78075,1700980.063,78592.99438,19529.64406,0,1301,270.1846711,5.392927729
"1171",2803462.301,1057439.526,3579502.887,12708765.1,2275040.335,8453679.821,18741365.09,1686637.71,12041640.32,19058505.2,7784628.681,13990016.4,2544466.345,32376190.97,13691567.34,18042017.95,160285.593,22921178.53,18799138.67,766003.8333,954432.8316,742710.2823,578201.204,1042864.936,563212.9967,944966.135,2964147.524,478076.7257,63925.66924,1139029.108,1525390.711,279527.6133,175803.0303,1927117.869,1184077.459,71720.55984,4118.828553,648629.0255,216803.1104,118445.7715,11974.39295,415330.8358,278574.1727,448268.5815,775295.8756,49043.76178,1121736.186,670311.8315,51272.07199,1586374.975,389129.4157,157486.1809,1189062.552,16592.71554,11562.1291,1786257.285,322278.921,126893.3225,243792.4471,0,0,0,1348,284.1472213,3.280653283
"1222",425853.4679,313935.7093,716831.8658,1150370.909,399938.5256,1468657.706,835730.6043,377572.1865,1896533.755,1140032.397,1120959.541,2107371.916,435004.7922,1811338.27,1857959.448,2763173.544,34139.86593,2138799.519,2319953.504,746637.1304,387981.901,702346.9147,1184772.144,3237849.593,1203014.636,3360383.656,3851560.824,4334057.387,518334.0744,4577124.999,5561956.519,4602676.848,1195970.426,5339229.931,4130839.841,4071687.114,1003945.619,5738642.619,2591555.609,7569150.159,729107.3331,5423232.568,389385.0235,276209.6371,3587617.067,860438.152,3411313.465,5423133.681,1671997.638,5453810.856,6131439.759,5082968.55,4521707.156,4506874.104,1095425.788,7738183.071,9119264.241,4136524.31,5104441.969,0,18608.23614,0,1413,204.124077,2.874406179
"1249",0,0,0,0,0,0,2177.462344,0,1414.57741,0,0,0,0,0,0,0,0,0,0,1510221.983,626604.5717,2058509.653,1313158.666,5053502.514,2716881.09,16481952.72,2838767.604,8277943.445,1172872.124,10262111.94,6069456.331,13036798.9,2569881.182,13286041.85,4865148.765,9653931.722,1531521.754,11026898.29,1198502.741,22868466.34,1310824.318,24358084.4,0,0,4761.487902,841.3780051,0,2923.481175,0,1395.616237,3291.062396,10160.268,1366.798854,1125.278907,0,1416.130967,7234.296253,1905.199463,0,0,5072.532321,0,1446,370.1602722,2.002093863
"1273",1124042.375,994216.7114,1027097.243,1935561.752,970557.8559,1622106.091,2287863.405,845065.0528,1679933.138,2481360.784,1725864.122,1749068.833,1198258.871,2930483.152,2371961.005,2646856.733,112018.1142,3645481.785,2558983.36,885039.2055,498329.6,393912.8906,286485.9029,717066.0038,450329.952,585785.9093,469217.4475,716099.4848,146909.0746,537188.1746,473522.6348,641633.8377,183615.3039,430649.7502,413697.6308,439614.1458,163807.6534,359402.1839,243431.5798,719994.9275,89101.35072,312772.2628,10802.42151,23553.46003,57900.86139,4720.243823,226196.312,26972.53577,2909.157364,293190.4825,39295.06254,13271.33845,391638.635,8752.886013,3191.406497,358930.9652,85262.01198,6731.935857,47322.11008,726.2526804,883.8136647,0,1479,238.1048033,2.585533971
"1327",62003.04419,100838.6801,136281.2294,272989.72,271806.3142,462655.0399,394162.7369,202961.1874,294239.6452,163086.2814,560742.5123,651095.0996,619570.6219,382792.8233,691636.9995,1080635.193,47079.50632,1014162.194,1003025.351,1013751.732,317541.569,493887.4711,3135595.095,5665778.305,3074014.28,6467324.316,9091719.468,8584994.357,2538251.443,9400927.203,10152292.26,11100180.97,4773189.239,10269539.08,8139994.617,11211571.18,3339548.949,10769521.83,4873653.137,10217735.32,2363217.721,11171342.05,103049.5782,128245.3105,2081537.585,2004833.344,2104654.832,3444346.797,3343169.629,2481247.77,6048644.155,6075906.594,4178325.433,7181531.159,3504807.639,5272481.385,5706892.345,6584711.508,4107142.977,0,0,0,1543,159.075937,0.321123236
"1354",2622527.698,826609.9902,6698354.122,208979.4001,117270.3893,9089399.303,394098.5448,68093.18662,7047562.23,362624.1931,178837.238,8087349.008,309832.0295,279958.8784,264614.185,12262361.14,17116.73367,3062009.347,836060.3798,524513.5027,1978431.669,12921398.18,509572.1943,4236529.499,1775718.005,158172670.9,915060.7652,215921.2667,87099.69534,58250837.01,406508.2969,567324.6479,88957.1742,45252336.3,496818.9328,316285.2072,79681.42375,88274293.96,545880.5146,735207.7176,1745781.172,14076537.84,37446595.08,57306081.02,1858862718,451574467.9,1116493744,2270311712,960874429.5,1747011717,2698507896,2630778933,1408025121,2358788715,452420477,2117117507,3453635306,1952665732,1694597109,273704.2572,2313845.837,2999894.114,1576,482.1233006,5.197319965
"1456",879166.2508,256268.5979,1851448.468,474333.8307,77389.05837,2885156.646,410967.6859,42765.12095,1621215.517,390702.6292,68972.92781,1148403.11,72894.15639,178633.2573,38365.7992,1156579.869,21312.16441,285999.8531,70783.02753,689180.7734,352555.8362,782249.4299,1220474.259,4249609.754,1295554.941,4492909.516,1921174.597,2560580.256,674436.1047,3424061.653,3006068.219,5013424.112,1322751.478,3857209.453,3324790.065,3296109.793,1264120.848,5995308.994,2742858.944,4212891.159,677460.7639,7391443.864,4656611.733,3944897.23,16840700.61,9265959.352,12829066.8,12692284.26,6126461.886,13092293.52,12096678.72,26134541.06,12316216.63,25713354.13,6431798.725,9703418.618,38265440.1,21688322.96,9094183.305,1170.929323,5110.156902,0,1707,173.1071277,2.496956035
"1489",1033538.468,700773.0617,1230522.669,2760848.405,1091168.04,2266815.337,4059206.79,990607.7693,3030975.29,4525395.985,2655340.563,3474380.089,1628858.829,5582566.541,4396331.39,4884085.545,140361.6576,5965815.247,5828810.301,673364.8167,199132.3737,496055.2712,945819.6812,305726.988,223059.698,2101391.883,2893880.329,501891.5184,109328.5554,1171923.994,1613351.423,1019170.592,177173.7813,878980.3976,907581.0812,527687.0514,59292.20876,925275.9756,1266747.798,667333.9182,69641.81913,567033.1158,410343.7092,416069.7522,807249.8237,924888.7913,1856488.508,1226812.47,1029297.545,1353593.799,1205087.202,2566583.188,1422665.979,695446.7701,266890.4392,2125838.665,1279862.579,1221449.924,730431.1784,10050.35856,8773.202952,35947.22586,1752,176.070463,2.389650385
"1517",298557.5947,236349.9004,425342.9895,358595.8481,114086.813,199472.3317,420003.5105,97513.36678,236638.116,410476.8757,318306.8379,192400.2618,76459.73925,560296.4498,390133.0054,425110.4963,1795.335739,482168.266,525977.9495,819876.7451,460408.3804,391413.3998,828733.3808,2448818.513,1190796.305,1777723.184,2482521.772,2689699.493,384282.7327,2191358.018,2759963.075,2915148.019,743638.5886,2027509.501,1890943.298,3052508.221,516147.5033,2489150.118,1314875.064,4587301.746,446268.7792,2046515.182,48456.57428,62299.6388,148480.0043,17388.45404,212838.6173,179571.1088,37446.79922,163486.3481,50451.77739,69596.74216,159240.4557,155676.5182,30818.98593,262571.8993,47576.91313,59680.38571,122493.7956,2188.438028,7645.53989,938.4659356,1794,139.0388303,2.259169489
"1602",25087.92488,0,0,612710.7888,0,26537.34855,926627.0382,0,55515.99822,848026.0735,90603.25617,27067.29483,99810.34809,278583.2939,92906.05979,104332.1953,0,114462.8686,1301274.341,937696.9764,142815.4689,86153.97011,550786.3879,4104862.301,1541698.054,3145841.717,797374.1982,3710130.726,470277.8379,3952266.825,1075817.29,3469533.785,1241745.174,3545980.259,825340.5799,2922164.51,52288.14318,1601616.335,823671.0992,3803921.11,45366.78055,2594615.164,21964.15931,55596.72781,926605.5069,39157.04107,302508.0907,413643.5634,388256.7371,1269424.601,694296.1363,1107637.741,253827.2563,505800.9244,124411.0565,1193902.444,3947790.715,708964.7219,1025520.698,0,0,0,1904,159.0758647,0.513188895
"1607",3222.530343,1354.165211,0,0,1054.129073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408937.0167,288955.0991,403499.5226,454438.5569,4852558.003,2805329.042,9101127.904,1975537.148,6711933.751,1146783.588,10200954.86,3423322.961,8552414.703,2683813.781,17646735.02,6964923.033,9114367.079,2478546.082,25339156.45,3560766.43,42968112.64,2059137.509,21497820.71,0,0,0,0,0,0,0,0,0,0,1893.526009,0,1613.008795,0,4352.065256,0,2111.255664,0,26378.93752,0,1911,441.1262995,3.729696701
"1678",12580.53446,1762.620147,7955.425192,24706.85476,9094.051577,108367.9723,37735.43101,12479.25754,143258.2973,29480.84594,33064.71131,187726.1003,72610.1099,134698.0698,17393.86944,341021.021,1045.611528,87586.25893,48578.97507,490438.467,486280.7083,362835.7884,898524.2028,2712758.094,1129549.978,2601509.78,3356532.258,3624317.076,358170.1927,3352367.468,3432430.143,2933427.25,813048.5602,3486887.02,2503509.727,2404848.481,440109.8238,3192838.129,1661042.661,4551383.399,419401.7297,2791659.386,47410.03217,7667.282485,63369.54338,8435.67907,13504.50394,12198.51471,11724.72315,90389.08636,48788.6231,39568.76895,18272.86962,37767.76871,13606.41141,98112.94121,125166.6205,53192.25287,82540.0654,2036.072376,2021.835989,0,1991,200.1278988,3.051909374
"1734",278475.2187,76158.70623,431245.7175,701024.8115,364719.7964,778295.1149,870727.6912,279361.2023,749083.2944,1382616.072,824298.4101,992045.118,174213.0926,1611832.359,2908116.269,1313190.99,3382.08761,1450474.534,3171741.397,475483.9128,2223659.749,1603574.642,1020500.147,2404331.925,4014515.023,2717547.35,2051305.186,979825.6917,1625206.818,3614584.373,1742902.629,2944663.092,2861069.729,4692601.86,1442288.476,3792929.39,961940.2015,4436624.594,1481020.776,9869491.275,846685.6175,4258141.904,970109.7042,3866513.301,2655003.645,1041005.548,2116803.004,2476467.681,1013140.483,2298345.962,1651754.508,4271721.117,1042929.994,430205.209,580973.7859,1395516.477,1477721.229,2010674.855,883879.3493,572.7529821,1811.094424,0,2068,213.1231452,2.260495464
"1736",377961.4554,464250.2076,434431.3839,2172458.524,444502.6823,791874.9055,892260.916,327791.2834,1039285.778,650183.2616,1905020.675,1375140.872,447544.2587,1592374.725,1588944.041,2192484.37,36129.06201,1911809.861,3489805.462,438359.2558,399061.6651,364768.3282,546033.5805,1245279.128,845678.0591,918697.329,1859462.942,1413074.425,262811.0456,910603.5587,2350313.588,1772060.52,499293.2812,1179298.444,1303034.726,1009265.014,419062.2617,927731.7442,746061.7341,1394629.1,242294.4876,967605.511,624923.9697,387648.9379,1075874.847,226206.1855,990142.9407,752523.3266,292887.9092,1454472.131,988093.4025,885439.7044,1174763.796,1211232.541,208402.9613,1352189.28,1973040.534,658090.4654,909423.1001,1680.142547,14306.66472,1306.444094,2070,136.0616559,2.337249108
"1748",1858361.964,2580834.264,3077621.954,7854481.005,3049309.251,1216217.078,8166355.079,1043614.178,4737564.279,6955764.302,5678496.048,9765456.463,3065474.378,12131978.1,12446814.32,7924004.676,71362.97169,13023023.45,16917452.06,414178.2566,206705.5776,114065.6815,1002469.52,235747.312,248801.8839,79266.17532,1518356.285,507990.8688,79229.94697,683399.1993,1409976.816,685726.8344,186493.6082,478876.2604,640503.4378,441999.0469,57310.9678,914287.0985,796096.7271,1161078.355,136887.7998,727892.4418,345061.0049,427647.6959,853868.7729,327758.7426,752894.0054,781634.327,430592.506,1616686.609,1141931.637,1070308.741,694974.9436,819823.9379,201102.8198,1812587.576,1900818.231,615115.4653,1154548.021,0,17813.86665,8243.905767,2083,263.1383471,2.626550602
"1834",134098.4835,96667.52904,173646.4925,198334.9336,61430.6418,83603.13382,109125.1881,26477.78975,58309.96944,54264.09356,178326.4981,58071.41254,158906.1009,75010.44086,431703.1824,45397.12618,11490.31351,110609.9259,198892.6971,1035968.511,213988.8914,248352.7751,327469.1591,5492120.828,3088511.592,935874.4308,1977081.322,8426243.563,1258990.515,4296344.012,2138547.416,7186692.653,2291251.667,4845120.1,3359321.244,6722736.781,1412683.265,4941420.057,2234967.693,10119536.33,1126063.772,4861991.823,84614.11272,188268.3244,285169.7918,91293.30127,76649.12702,92002.6151,99304.38874,87539.31923,115148.0979,139639.4609,76215.60982,56772.29819,55655.0865,33669.84415,253451.6048,96114.57316,39911.78938,5418.79304,19932.28685,3154.394854,2193,168.0639167,0.743397253
"1845",5009.444905,0,3271.799058,8913.795644,0,4323.574478,2414.989321,0,5910.023249,2160.549838,0,15827.57732,2147.773368,19512.82379,2357.247,8582.764444,0,23387.93254,2506.760191,607201.2178,529423.9154,761888.2361,1832567.982,2902850.996,1360717.297,3593007.372,8294025.484,3817191.384,564341.7023,5451081.053,11694947.98,4598038.506,1260734.378,6219405.062,8841358.69,3860447.849,1031894.047,7549176.932,5053886.715,8683076.228,936361.9089,7171487.023,1987.579229,8159.80118,14216.46938,4908.826167,32162.14775,3158.0218,68108.37565,109227.4672,47723.51006,90103.87178,62307.40111,15564.50657,9725.201803,162559.915,29708.24608,9099.677632,120546.6585,0,16047.87343,0,2208,298.2369428,6.318966571
"1857",849584.1534,579099.8681,1076705.935,2377054.117,950038.8571,1873579.393,2610414.323,841573.5027,2415117.145,2851875.232,2225688.589,2291702.38,1097466.189,3424236.335,3795994.084,3210278.734,87657.51303,3466005.188,4509597.662,591184.9222,367621.9877,334856.0667,209291.7529,500289.7814,276383.756,514530.6615,650349.9466,561868.928,101334.5108,602809.8232,887568.8073,559034.0955,179213.2174,563403.4919,663523.0863,512182.1791,124653.2987,524030.3106,399256.7503,765624.7453,110543.6009,480378.2808,386892.5413,557279.6116,538793.9681,136278.0984,798905.1721,616388.896,151376.52,776236.0368,518579.2409,362695.4202,706382.7608,182810.8022,64943.59129,783017.0079,419356.4514,169522.384,264134.7331,5907.011216,23016.28086,17674.03382,2225,359.1678295,3.400337825
"1908",0,0,0,0,0,0,0,0,0,0,0,1987.470863,0,0,0,2501.469508,0,0,0,339449.7718,338188.9655,245047.9316,201855.9392,1603332.872,1060578.442,1679665.031,692569.3868,2569806.279,370922.2938,2113808.109,918182.4039,2565463.177,872225.0235,2407859.746,576869.0328,2560799.035,475098.508,1901085.574,321258.3099,4693046.348,447640.4441,2082204.25,0,0,0,0,0,1300.758486,0,0,0,2063.93685,0,0,0,0,0,0,0,0,0,0,2302,363.2379342,2.60284479
"1991",1702.736851,2242.220522,4325.302075,2814.341302,0,6717.445624,8148.146091,2322.651439,16004.57626,3019.650298,4190.869884,19320.43509,1211.064348,6497.315989,16884.25676,21566.23059,0,11582.76252,11204.08664,538747.2387,324238.0728,431081.8645,488155.6675,1961102.467,1068984.516,2425019.288,1077318.569,2740353.302,439764.7188,3120680.187,1944256.161,2734161.444,737426.3804,2443504.061,1134376.804,2282147.543,895518.5065,3243881.777,913794.182,4733068.661,441538.3772,3026482.881,38892.54077,105236.6411,505553.4078,217950.3624,711028.4404,828987.9094,259131.3481,818804.3942,1323706.132,982440.7237,589473.569,451562.7567,174443.149,1188055.346,721804.9358,551856.2056,542449.9576,0,1235.565488,0,2413,449.2179819,3.434922541
"2006",0,0,6006.054405,221186.3735,4965.607127,153754.7989,490209.1481,0,264881.949,435501.6698,327626.376,230332.4505,0,721886.4399,656164.805,646530.2205,0,654391.5859,1138172.813,327995.9742,344879.3588,467553.9976,662372.8881,4481783.064,3738808.313,7390108.911,2650884.487,6125311.977,1393526.243,7941906.537,4470263.107,6110686.995,2537527.732,8699045.716,3468721.097,5082791.445,1983839.08,8203847.144,2294621.672,10107650,1318802.568,6933283.667,0,0,2311.26557,0,0,0,0,0,0,0,0,1635.71158,0,0,0,0,0,0,13351.60111,0,2431,411.2228813,2.456166859
"2041",331864.1468,21547.22387,1512572.33,988138.512,255543.6306,2687421.773,1055042.586,250540.6897,1932488.171,831878.2619,542680.6367,796992.0484,326623.2803,899878.5323,796071.1876,611794.6817,59039.01273,836767.2643,763338.556,294561.6011,16033.3014,58782.93956,186412.8549,964698.4723,113913.6715,814788.3749,953533.4916,901109.1386,194596.6702,442314.0261,949447.7221,748548.32,646476.6587,1408102.065,1297728.14,1710411.11,368885.8921,1502669.895,945608.7792,1485786.59,353345.3731,961079.1154,128519.6278,94108.17852,1679047.17,302216.1433,780392.1449,2221054.485,764530.5523,499259.0901,2241732.989,2381355.603,1431422.479,1101129.204,724737.2138,1788339.7,3573768.476,1225429.205,1545528.951,52656.90459,51618.14237,29469.04331,2476,146.0807869,0.349371576
"2043",1029728.219,476118.4485,1412839.392,1947477.108,292626.5985,2366266.954,1356897.273,105405.0541,2691579.602,1726913.448,948655.0189,2612455.557,333982.5779,2487150.874,880275.6264,3097400.438,86432.14077,3050497.178,2014727.682,613372.9471,318297.6362,457976.5145,273978.2779,1662364.874,429245.9448,2233591.123,878361.7606,1873580.864,82983.18996,1804477.237,1271612.466,2066271.82,241013.5182,2095655.625,1199549.866,1247120.644,95831.34941,1644962.489,149594.2257,2789606.061,60541.24753,1491927.797,1418749.896,599284.8118,3745039.614,528306.7497,2452951.189,4292029.86,716777.1343,4540761.506,3613281.638,3382210.049,3065101.934,2659531.672,242437.7952,6088762.332,7016279.36,1657164.551,2215313.495,42587.68782,26918.95909,44095.2423,2478,188.1282126,2.018686444
"2139",6251.168265,5323.612771,3536.964255,11691.84534,24914.48347,22745.63133,10255.05152,2398.531068,6589.40369,5898.949962,8345.124436,6561.376954,18915.15657,6932.78992,7912.745107,34293.19361,21562.03182,15653.61651,27963.44356,300741.1101,89864.84049,70711.57581,1369640.905,4369302.673,1205323.112,1045459.724,2803144.404,3493563.873,2116870.465,1167225.296,5072892.157,6132530.822,2455180.452,2848398.333,4436317.285,16316412.22,2308587.492,5280913.016,2214008.212,19675288.95,2453413.567,5832559.335,136165.8397,90090.85033,2341377.862,1195587.914,621145.4926,1650367.303,1087976.561,925708.0612,4579860.027,2862573.669,967987.5777,4363918.773,2465871.18,696835.7084,5499310.689,3512745.292,1291986.666,5536.106759,21030.03653,15541.84005,2599,151.1228415,4.043716217
"2344",469942.9067,220343.359,495882.0317,333916.384,87912.79966,280357.1557,292109.5469,60102.43955,266426.0797,117776.2135,128673.5304,264609.8029,40821.06669,104985.4782,119888.6898,233632.9428,0,192716.4484,99554.43637,358397.9606,272544.5482,351730.0034,152797.837,313744.3014,168473.7304,669624.8289,358085.4546,338486.3574,66771.59595,516984.4019,406728.7545,292546.3999,96031.86658,493584.7294,221503.7023,198891.5316,85770.60661,448297.6445,110883.8923,315762.9538,19161.92823,246393.7653,874611.3263,953750.0814,3280335.004,1537931.413,7347080.502,4350043.905,2266350.993,9844903.954,4636707.621,5537234.966,8954786.219,2799916.5,2139581.479,12432922.53,5153839.605,3894958.66,8718160.713,26934.95329,70556.60362,48755.42628,2898,399.1623926,4.538694412
"2351",38049.78635,7700.953729,243884.3005,526064.1887,176980.3878,715616.5813,1029514.803,179283.0562,872919.7924,1280113.007,349660.6183,1361399.874,1222661.817,1842630.671,620656.4128,2154685.43,43419.21322,1241166.05,980469.9684,340896.9125,179880.3435,306512.1554,904722.8499,10049938.41,1937250.633,6240016.52,2135176.309,5268944.973,1029628.567,6216253.526,4055867.298,8535869.955,1762023.705,7624235.368,5213764.516,12213173.6,2012471.832,7961686.406,4339217.329,10771482.9,1143997.274,12996184.87,30670.00613,59532.74568,130865.381,36633.89737,272746.6315,107252.0023,67794.05322,322839.91,175668.4516,275447.4303,421547.9515,467732.9654,53532.95934,506841.2259,754726.9872,167115.3233,350869.2953,838.0746442,14389.56612,764.5284807,2906,155.1176682,2.090988533
"2393",25699.92761,4760.96848,7349.314746,115487.3535,15899.72419,27560.51056,54897.35862,8740.748609,66772.0514,76367.66941,37873.70393,224394.112,9993.939479,330964.2982,65764.186,87660.93534,0,56671.41195,91402.81478,430944.9599,587591.3337,502105.9472,181206.9669,5500992.063,3528120.177,5281607.313,1611382.43,8005466.595,1391242.799,7126946.132,3979109.862,8974631.656,2994132.098,7970757.993,3302817.748,8783488.497,2642945.378,8209648.578,2910515.133,18979451.27,1817815.536,7417545.296,4412.70928,0,36637.49213,2787.249003,38741.79893,61843.82315,8176.881749,51320.44312,59987.15094,50894.95591,42737.55196,25523.83491,2380.772748,62899.2258,70673.59166,26891.72622,42975.2269,0,5750.906697,0,2964,457.2439337,3.115910573
"2409",14311.11318,137754.6135,299263.5202,48182.76998,6220.677771,218075.4108,21285.12152,15268.52212,90670.94124,161475.7688,270035.0744,105957.9733,80333.19061,198087.7235,46646.95254,169864.3623,0,274100.8495,96745.47652,993277.8691,443955.3809,241308.5997,753562.9464,704361.603,3130235.489,1730023.859,1767659.915,3054075.002,625397.9106,4124976.268,2142600.951,5489780.401,2777761.269,6001541.038,1008582.455,9007179.709,1682715.223,5434055.073,8705812.418,12907765.54,2133880.987,14394794.08,133879.7013,349561.4701,2758104.788,2847859.113,3617550.715,5863669.726,5756205.324,4974699.871,10623300.33,8576065.539,6486837.872,5074562.317,4936525.571,1784785.268,8366104.309,23139875.43,3927576.554,0,832.9426296,0,2989,257.1124189,0.77654202
