"","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
"3125",199077.0921,122053.6955,336276.4891,627306.6294,193265.513,731067.2865,691656.6469,167204.1318,1101468.725,789994.2359,614167.8758,1349187.327,985937.8167,1027487.18,1779108.941,1123078.014,1786265.444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45412.52136,0,0,130840.2657,0,0,134549.4668,0,0,216243.5115,0,0,36814.34694,0,0,0,10904,304.1105546,4.295104447
"3126",258514.0809,230216.5534,297593.5951,319975.2962,328541.8263,389661.5249,770991.3488,215604.0291,576763.7856,743782.9563,399430.2663,675919.0879,963043.6281,1004313.327,521614.1924,831861.9313,1308925.62,0,0,0,0,0,0,0,0,0,0,0,2808.695012,0,0,0,0,0,0,0,0,0,0,0,0,8011.320324,0,0,15655.08871,0,0,52206.97375,0,0,13058.43935,0,0,5006.436752,0,0,0,10905,360.2173427,5.22933993
"3129",182676.7396,127852.9249,151454.596,692490.8984,234066.8698,417230.6479,664685.6947,226657.3433,665847.0951,824568.9484,737268.8961,773036.4388,1153168.477,1243421.588,1150949.765,1352344.834,2168859.617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31954.14339,0,0,72954.94622,0,0,79335.10849,0,0,62692.51157,0,0,19695.69426,0,0,0,10909,344.0802767,4.294163348
"3130",8304.25125,3215.942454,9839.83837,662679.1877,136460.7277,578036.6893,1661093.362,138828.9722,1052727.064,1863601.591,397296.7867,1189191.096,1985743.222,592352.0295,1970849.846,1773630.746,1180421.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69895.90082,0,0,152326.734,0,0,185586.9883,0,0,223832.7764,0,0,49594.88034,0,0,0,10910,423.09027,3.773013916
"3131",402247.2738,279636.7039,435321.124,539059.5003,174820.6928,595846.0948,735976.7104,224960.7455,855998.2975,855200.9936,747941.1887,1475752.171,1253890.685,928716.3874,1771515.136,1415054.929,1568681.167,17356.47505,31179.82386,7803.677331,24669.59771,23730.40527,7587.870607,31995.95803,15119.87679,17113.39755,5523.406661,12094.32493,51791.47144,39915.73023,5716.907895,28414.56091,25044.44377,7938.599111,20989.83198,25371.36712,18818.16759,49275.14488,11122.60163,41181.70677,10660.49198,106335.5196,19722.14479,37767.47822,117496.7129,12712.25166,43268.16673,169626.0009,22742.83287,32053.16305,205821.5492,39009.56774,21113.11329,61917.31558,44929.56729,9638.810726,16368.66452,10911,339.1806328,4.680906485
"3132",149641.009,68506.85843,232760.6472,342687.6231,126675.529,745636.1198,686897.2725,200248.4803,1476679.269,938955.2198,1139338.768,2187429.332,1939660.327,2197447.741,3599750.413,2091710.868,3755546.686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117271.749,0,0,286175.3354,0,0,498964.7801,0,0,636287.7625,0,0,169213.2874,0,0,0,10913,566.1396538,4.05648024
"3135",153180.8925,103784.3449,182160.326,530749.8768,190412.6038,442103.5072,625178.4758,147490.9612,508184.5341,752739.1824,472543.1296,546918.8747,693324.9081,602244.2154,538321.6748,829141.6148,756375.9463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47020.82978,0,0,65104.08647,0,0,73575.04491,0,0,60235.92597,0,0,7375.158273,0,0,0,10916,499.7555461,5.659305982
"3137",256655.9591,113073.5709,292831.7628,609857.7717,108292.5989,462446.8042,678152.9622,77957.94433,573913.5828,676469.9202,309988.3125,633015.3057,898154.571,486456.9637,863966.6519,771891.4463,693888.2087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61195.1676,0,0,76292.12322,0,0,75311.23399,0,0,92639.83799,0,0,4084.671846,0,0,0,10918,423.0280218,4.300198443
"3138",222518.3046,121332.0427,227309.9602,572915.4557,193302.8351,440338.368,695068.6534,177698.3508,644787.5745,895584.1441,656707.3268,976255.7539,1389111.392,1119336.362,1251334.64,1432555.856,1898080.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53083.52186,0,0,85603.4908,0,0,126212.8773,0,0,152262.8235,0,0,20975.02425,0,0,0,10919,580.1819752,3.261709619
"3139",109589.3074,3715.334742,83912.37501,637978.9589,44992.19187,146772.2756,663889.545,40028.9354,182390.9938,585589.9281,177791.5669,232054.2714,732796.48,200568.3515,232381.2933,481165.2493,291864.1767,0,0,0,0,0,0,0,0,0,1280.147238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21546.52354,0,0,15055.93507,0,0,5744.135469,0,0,30848.04638,0,0,0,0,0,0,10920,314.1757354,5.368416298
"3140",122060.6376,144435.4254,142541.3344,759264.769,437444.601,1132260.781,964350.2767,384620.7871,1446124.398,1310873.754,1040649.385,1361381.112,1445627.359,1568822.741,2345485.326,1536876.531,1774880.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127519.3138,0,0,157472.0975,0,0,247695.2501,0,0,191956.9394,0,0,44474.61907,0,0,0,10923,365.0483352,3.560535314
"3141",218418.3051,114255.4281,155375.8286,768509.7873,265060.086,774781.5033,660172.2818,234931.8838,978792.0209,684819.709,661348.5006,1236827.358,1129304.898,898646.2,1465254.61,1190438.113,1565353.844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102445.1246,0,0,95899.65161,0,1576.840588,150501.7162,0,0,178571.0246,0,0,48665.49604,0,0,0,10924,433.0542252,2.782202693
"3142",180524.0042,108899.474,627894.7621,542368.0753,311902.4956,373763.38,807743.8914,235726.6632,689406.7471,951351.6373,623397.0878,1139459.658,751406.2671,689626.8255,1088766.917,1387505.917,650636.332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152901.159,0,0,153225.6987,0,0,194741.2076,0,0,368811.2733,0,0,111199.3814,0,0,0,10925,612.1813748,5.045768268
"3143",179930.138,105297.8942,234641.0869,687566.2984,175862.4959,1151367.039,635229.6317,110383.7385,1583554.99,631714.6703,493393.0148,1997904.85,938629.9358,910837.1861,2797145.474,1058171.606,1766970.664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120500.4811,0,0,171119.534,1172.470642,0,153016.4702,0,0,264897.2113,0,0,41232.18818,0,0,0,10926,405.0375205,2.78886022
"3144",73368.87237,24039.15899,108458.4557,442172.3792,93698.29761,450262.7577,632360.2873,239848.5889,609837.9807,884045.0209,755931.0587,716329.1085,1568262.193,1073391.373,1418519.539,1830912.832,1522456.842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18512.23164,0,0,115805.2936,0,0,278623.0314,0,0,189588.1606,0,0,118805.0056,0,0,0,10927,668.0629479,4.40275876
"3145",209138.9172,107642.8956,164024.7155,535647.6291,119209.8565,253982.5171,659006.2191,128049.0949,392849.21,831869.1625,427951.2462,531073.1798,1148166.647,697649.0926,764808.8772,1292654.204,1092326.127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18767.98499,0,0,34002.38509,0,0,66904.92155,0,0,71760.63744,0,0,7014.846849,0,0,0,10928,373.1050439,5.044795898
"3146",187567.0477,220663.7353,72567.30593,1236893.898,226562.3743,965827.3961,724401.1335,372085.26,460973.5094,743713.2309,1132575.49,376670.0097,2038387.926,1849401.851,1824830.992,724128.0428,2000069.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95634.83832,0,0,122691.8801,1624.478249,0,164463.0773,0,0,140633.2128,0,0,18396.57379,0,0,0,10929,380.0780441,2.445242773
"3147",234083.2442,75034.58155,165667.2989,565712.0307,100274.6197,290124.8244,622565.5984,110654.2153,397619.3219,652692.7453,310218.676,478857.7259,1226622.707,485664.0567,561903.7395,838504.8781,649221.4641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35042.42875,0,0,39676.52198,0,0,50995.7743,0,0,61324.00071,0,0,4538.409797,0,0,0,10930,305.081403,5.50623821
"3150",176964.4716,97787.02943,555427.207,356270.9612,153306.5232,1427838.681,561911.4453,131330.1161,2017342.814,583519.3331,870038.1304,2730142.111,1254283.821,1210974.312,3539338.359,876178.977,1372297.936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108986.6537,0,0,189479.5514,0,0,134210.0174,0,0,377595.2879,0,0,27250.60841,0,0,0,10937,535.2768705,4.671278871
"3152",42698.54042,6685.716607,55400.32888,296752.8369,56753.3041,325163.9757,512301.1518,115251.4217,599710.2831,774949.3956,625032.1046,925713.9875,1412908.01,1206070.328,1413572.816,1944260.689,1863751.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15450.26971,0,0,61712.02776,0,0,83401.39594,0,0,159299.4779,0,0,29128.56658,0,0,0,10940,488.171082,4.403511495
"3153",251702.029,37626.99077,114218.5014,407476.412,54119.28658,126643.9668,462889.9077,63213.71343,163869.8709,474650.9647,213968.1627,412504.6076,1014688.64,249915.9819,219698.8908,657302.3561,290422.6825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2090.691123,0,0,0,0,0,25527.03671,0,0,11675.32602,0,0,2377.227688,0,0,0,10942,410.0376775,5.406354032
"3154",125462.9092,73156.1475,181798.2689,363640.3823,121374.1779,408391.7276,545172.155,132875.5782,756095.667,794269.1444,592951.3437,1077011.642,1220822.295,1257525.172,1775596.848,1676141.129,1594432.946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1458.845572,0,0,0,0,0,0,0,53303.80262,0,0,129854.8349,0,0,151314.7533,0,0,230029.1172,0,0,29571.28973,0,0,0,10944,580.2369936,6.01373546
"3155",89409.23109,108550.0747,277350.7528,273147.4545,118350.8071,690973.2274,629775.045,98045.0066,950821.1306,496861.4955,643859.3151,1165059.878,913219.614,1009407.521,1544160.602,798509.9836,1273958.455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54084.67673,0,0,84359.21969,0,0,41285.76771,0,0,143844.7188,0,0,3286.710739,0,0,0,10945,553.2872103,4.768432426
"3156",114324.8851,82957.83599,143614.1172,413201.1171,234189.8184,712379.6152,458688.6749,218938.0867,972234.0152,478792.4071,692383.548,1223213.634,730872.5986,986289.4347,1550708.208,865432.5533,1754795.547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62058.06803,0,0,101310.6147,0,0,123344.6978,0,0,133202.7134,0,0,32665.54582,0,0,0,10946,400.1274068,2.874287276
"3157",8216.449227,7702.279158,49899.23628,397612.1651,22400.94195,196135.6635,597593.9108,19973.57068,375652.8436,606290.0677,245335.8869,705863.4777,910959.5795,392091.2491,1000689.243,948719.1314,783359.0425,0,1703.242877,0,1835.654997,0,0,2159.412122,2519.844995,812.5588025,1586.849381,3143.41714,0,0,2603.393346,1283.781985,975.1765541,1804.951821,1745.062368,0,1309.710474,1401.41671,0,3600.720794,0,4495.642314,3182.066309,0,3207.079428,4422.16877,1910.701938,9427.14107,0,0,54608.14298,1653.305132,0,1530.834562,854.6264834,0,0,10947,341.1599799,5.215088271
"3158",130793.0897,83943.92443,124529.5342,529647.9489,169793.3102,701938.1976,492267.4925,129680.4224,932550.5703,517605.811,440936.758,1156677.099,801378.2361,719311.1855,1476920.863,913135.8239,1349608.013,8849.680637,1531.688891,1533.168128,50861.76546,1489.122898,2176.07621,33726.45571,4120.014882,0,32002.82712,44665.42639,43225.2909,0,4608.58656,2120.249968,0,0,3822.580634,0,0,0,906.2456707,0,0,69767.74913,0,0,95920.72394,1101.811458,0,114111.4478,0,0,118125.3708,0,0,30670.92799,510.2065195,0,0,10949,331.0872177,2.772908785
"3159",42008.67459,31936.26187,11800.8453,440021.0941,120447.3959,386644.7849,510711.1531,88018.17858,435160.4624,532451.8206,399178.8206,505870.9767,880739.7088,537535.9522,994933.2048,794480.4116,961051.4427,0,0,0,0,0,0,0,0,0,0,0,0,0,1063.786585,0,0,0,0,0,0,0,0,0,0,13773.44608,0,0,43376.02883,0,0,50622.02017,0,0,35405.1536,0,0,4951.676444,0,652.6049889,0,10953,363.05154,2.685927101
"3161",202971.7143,92055.22749,169135.7915,473607.4112,79152.32705,295176.0368,496179.888,72398.9896,292923.745,501087.9321,184131.2707,343100.6283,590208.6395,286793.8097,431793.1679,582408.6467,438404.4843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33667.22232,0,0,41733.74207,0,0,38125.72886,0,0,34232.69825,0,0,1464.779974,0,0,0,10955,262.1444189,5.837397562
"3162",112022.4748,78545.03033,155350.6691,443144.9898,210573.0169,458161.4711,467743.0329,181025.6444,652588.5288,638176.8734,540032.4395,765780.9275,834158.7537,841285.4559,1067332.05,927874.6211,1123061.598,1334.34663,0,4974.875857,46015.10301,35330.56882,97517.01878,69736.86292,105445.6978,7106.893202,146761.4476,218951.1999,135228.2105,35264.4217,182349.708,111895.1002,19763.28268,268955.6859,313619.5281,27972.27827,281085.9212,25809.8259,21285.27813,307588.1515,93671.55089,362591.3907,390836.162,150322.7958,583388.139,422106.5689,545754.2855,424201.9073,261470.391,94784.38768,705308.7329,541468.4658,412985.5066,375712.1246,0,0,0,10956,302.1505504,2.693624691
"3163",106943.3164,34653.94068,190662.7152,708144.618,120275.8345,338122.9152,489140.4996,218472.0373,618954.3791,716171.281,573873.5057,1001091.819,1244241.109,1089958.243,1523067.972,1786101.462,1749139.619,0,0,0,0,0,2074.78224,0,0,0,0,1985.65254,0,0,0,0,0,0,0,0,0,0,0,0,0,63664.25846,0,0,149894.4108,2049.969121,1591.594345,101735.0979,0,0,178599.0069,4175.263278,0,47051.94012,0,0,0,10957,341.0629009,4.44262187
"3165",42396.33612,74086.90374,88352.04302,385078.3633,184847.7057,391565.5443,513886.9006,173520.4984,579165.7298,577526.0974,629908.1129,772110.0107,814911.4466,797318.657,1082571.656,1022462.616,1273236.494,1675.41737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16382.17069,0,0,24533.5859,0,0,47731.67194,0,0,94523.22412,0,0,21102.74409,0,0,0,10963,870.9362048,3.379067542
"3166",102832.6363,33297.13198,88033.7665,293021.4862,64896.04929,208505.0177,397401.9154,88056.37009,362226.3535,457239.0856,354342.6452,474842.2691,496759.9161,703120.492,716088.7085,563977.2407,842361.5659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28002.78505,0,0,53856.22821,0,0,58762.65726,0,0,87680.07938,0,0,4497.024245,0,0,0,10967,323.0742546,6.29226532
"3167",26789.0747,9725.675862,194879.6844,230317.9435,43400.01893,761462.2468,411284.9047,87514.18648,1510930.845,654400.1708,482619.6386,2389184.687,1076931.774,919332.2059,3611857.713,1472839.276,1479820.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75765.08682,0,0,173824.7608,0,0,274655.7084,0,0,454144.5891,0,0,101856.874,0,0,0,10968,578.1663448,4.403289861
"3168",117118.7992,102956.9432,44244.65776,379228.6238,169865.5039,348976.2496,444255.2575,130350.2398,281793.5953,481873.3783,323507.3052,309432.8229,487172.1322,534261.7115,407901.5231,446029.5651,690775.1731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17736.04661,0,0,20495.22867,0,0,9953.819788,0,0,18737.12409,0,0,1666.812976,0,0,0,10969,382.0751255,2.400307402
"3169",279851.1627,132180.5226,293655.2425,454118.0895,197445.5903,480732.3656,617128.316,196070.8409,693446.6557,793608.2311,749182.731,920043.1771,1230450.189,1156041.673,1212895.038,1096322.662,1686087.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31285.79756,0,0,58435.36463,0,0,72295.68122,0,0,133141.7652,0,0,7994.864697,0,0,0,10970,588.1250041,3.56395954
"3171",93767.29843,162527.0812,68603.11426,574668.2002,324390.9016,870815.3154,566654.5751,271510.1811,781725.4791,868750.8372,652061.7947,619215.4236,678450.1578,1550359.256,1437740.986,1322680.706,1535056.108,0,0,0,1723.670579,0,5848.623892,4235.3354,9761.949871,0,21408.43741,17742.6887,7302.024272,0,32116.67843,7294.823272,866.6528964,35458.03863,31369.66859,0,33485.56758,0,0,0,0,36701.08789,0,0,72496.16487,0,0,76025.55682,0,0,47483.43461,0,0,4227.011898,0,0,0,10972,361.0976847,3.609189217
"3174",198826.1829,112033.7417,208416.0346,374184.2419,134075.1286,316188.4301,467559.821,168160.8514,402604.6264,536127.7427,425281.8726,452608.1833,697499.9166,401248.3831,503885.2166,836755.0739,665808.1932,0,0,0,1388.214791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.9000131,0,0,0,0,0,13499.54176,0,864.136147,19581.90668,0,951.4676516,65816.86838,1079.614015,1208.927372,37882.46563,1441.641492,0,17324.47391,2197.30205,804.5618484,640.0374023,10975,334.8971134,3.119057786
"3175",80391.0836,31886.52547,72421.44843,386385.7258,184835.4617,356390.2193,671868.9107,135940.5245,302018.808,550134.4464,457403.5542,213528.8897,693190.4672,581029.9788,392867.0143,628029.003,617869.104,0,0,0,0,0,0,1640.421906,0,0,0,6472.571618,0,0,0,0,0,1882.875926,0,0,0,0,0,0,0,29695.74874,0,0,58176.27057,973.3718035,0,81378.27932,0,0,28569.13239,0,0,16930.82426,0,0,0,10979,372.1323376,2.40443336
"3176",183750.1678,65772.2891,235974.8344,561072.0604,165719.1714,339826.5103,617699.1483,132562.3337,394563.298,665911.6276,350765.0026,420646.5237,858100.8437,490050.2109,564119.1081,772913.3603,586407.5084,109830.756,105046.4295,129128.8733,420205.15,230921.4129,325045.5145,486454.2086,448274.5538,82211.77816,329518.5512,696225.7584,430273.1464,85109.70779,346307.2829,178635.2374,58081.48827,380966.4324,569214.9344,65840.22704,257736.9152,59181.76754,35485.54351,113574.6221,8078.474125,124002.283,96054.38031,9535.12074,139091.9595,44752.82128,110444.1988,141354.2947,57515.79882,6184.277171,90958.59146,76322.65027,46050.59226,38609.22007,11645.64901,55879.80893,15309.85407,10982,201.0763688,2.720071751
"3177",17386.49555,4469.772339,136336.1012,238681.4457,77922.77977,365589.4291,421898.5094,91771.02711,605812.2332,433045.9372,405820.331,845007.9594,725017.1065,530862.5761,1039183.304,658560.4947,787678.9788,6616.093501,42990.49598,83585.69129,5001.292034,13927.78086,54127.78171,161955.2925,3499.582468,22257.59273,45775.79522,176800.6952,11328.8151,12450.5252,44841.59651,2413.088398,5169.36888,18185.35047,4390.730578,3519.434653,14895.53605,6412.172891,121348.2138,6863.367459,24376.7502,73493.14382,14544.87107,17248.69965,95034.78228,9095.937475,68838.43346,69622.72992,7490.111834,9554.20347,106430.6321,3761.422405,32224.0277,10016.99024,1545.069551,1195.322863,2295.343119,10983,221.1542753,5.80256227
"3178",154122.5822,174448.2522,287115.3173,133543.3305,135563.1847,577864.9245,373843.5006,117361.8857,933453.5804,365206.6945,388900.4811,1435764.673,471488.9896,797216.7664,2461742.35,807353.212,1090343.493,0,0,13684.29601,19965.68832,3881.748711,21386.10831,1707.00731,35620.08572,24018.01724,35268.84535,2868.158979,13840.326,12767.02577,72965.9002,9302.209189,7445.748811,3441.823737,0,3116.574351,0,5933.929203,20102.52086,24665.12101,9516.656791,67027.55145,7241.915265,1505.010163,94183.48265,43631.73042,2087.750415,128797.6983,0,61358.89012,292830.6743,10351.50011,0,198917.5063,0,18105.87203,29699.1616,10985,819.4635265,8.287358276
"3179",53764.15841,79457.69757,33877.93609,478527.8028,277230.3496,590439.1473,620970.5153,234107.1082,685184.4953,756333.7092,647939.2091,629085.1,891002.2034,957002.6311,1163985.131,960702.0022,1074623.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45458.9774,0,0,75112.043,0,0,88683.21502,0,0,24141.13618,0,0,8833.124188,0,0,0,10986,327.0748084,3.559177111
"3180",32417.45545,10334.10772,277203.9686,241984.4548,111285.9603,654309.7874,568470.4316,90437.28549,905721.0254,650620.8045,435881.6155,2003597.986,897993.4611,704087.2713,1322915.743,994634.2854,888316.0165,0,0,0,0,0,0,0,0,0,0,0,0,0,2410.539294,0,0,0,0,0,0,0,0,0,0,44387.99195,0,0,42782.05779,0,0,116377.3746,0,0,188211.1186,0,0,9552.488153,0,0,0,10987,416.9376561,5.214263968
"3181",74169.41684,6200.39196,21058.34457,365096.7956,28652.02928,78626.1951,382496.4501,27348.79571,73052.76249,416602.4992,107317.4802,119650.8852,490162.4781,193920.1325,190683.0246,568189.5498,470301.1747,1340.904978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1745.117909,0,0,0,0,0,0,1593.810424,0,0,1906.121408,0,0,7901.446201,0,0,0,0,0,0,10988,288.1601214,6.411613323
"3182",208622.4124,74417.16272,157786.3304,483526.9346,175511.3711,429203.066,473055.0891,140697.1163,475688.5487,466775.0118,429470.3735,533516.3455,670504.7036,493797.6032,582792.6618,645656.2203,676826.9054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34524.38375,0,0,72030.01465,0,0,102072.7625,0,0,91029.59955,0,0,14175.30858,0,0,0,10989,453.0423091,2.579999281
"3183",143455.7776,39280.00756,165245.7148,318895.6762,63490.63199,319876.342,385194.5933,96366.0091,440139.8934,475171.0081,338588.8972,560144.4152,585127.0106,527958.6698,759023.6168,669452.1337,842312.7752,0,0,0,4196.230606,4875.911215,2227.085891,16949.33894,25118.03491,0,23308.13038,49112.88117,27730.29681,4027.901233,38277.47547,13232.112,2234.866174,38774.12187,55852.04798,686.4650686,29939.25674,1118.646849,0,0,0,14947.97975,0,0,56569.47101,0,0,61952.57829,0,0,87692.13101,0,0,7633.778673,0,0,0,10992,258.1706041,4.438657267
"3184",141603.4635,51260.7365,111713.8648,337303.016,56426.55846,156879.891,441946.9909,53965.51574,274318.8269,548176.4017,180265.4076,409329.4578,585843.1012,244543.1409,385851.9917,475542.7308,374904.0139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9079.310845,0,0,39536.76363,0,0,44094.12561,0,0,84634.09781,0,0,19675.11686,0,0,0,10993,642.212739,5.04546611
"3185",54081.84237,32660.62195,77488.95876,276331.5905,199725.3902,435730.1932,700573.8573,162040.0583,645337.761,449876.8517,533594.5584,739968.9605,614980.9822,1380628.91,778263.6122,691910.2812,2135630.266,0,0,983.0679905,5219.128488,4073.203388,5095.507062,50147.97372,12776.02682,668.3618043,76573.49287,190801.5467,61973.9496,16344.43443,89373.32442,67619.72114,1096.123915,185689.8267,165441.3626,11381.2105,210465.4132,6353.072969,3903.199991,89142.39407,22643.71233,185534.0194,155241.694,55463.04383,396950.2713,142223.9717,296475.6718,394433.6948,93496.80499,64729.73386,968162.5912,378453.8365,328710.0047,706239.9039,0,0,0,10998,263.1396109,2.565719631
"3186",58928.65944,26856.11362,73316.43492,206884.4112,67460.01783,177768.435,340859.0781,65992.42085,335753.7895,434319.1039,310039.8084,464343.9168,624225.5761,537870.7802,792840.8609,743549.5782,910564.4678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7335.196235,0,0,32686.36783,0,0,33131.86105,0,0,81587.17882,0,0,5646.131064,0,0,0,11003,532.2151316,3.830576834
"3187",155844.9681,88959.52661,314834.8249,258958.5634,55491.97545,475528.1441,342728.7236,103823.9338,660439.6773,453458.8698,369841.4088,952153.0832,544168.3438,524298.5011,1185858.709,609808.4765,776800.7721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49288.81235,0,0,42698.23825,0,0,107591.7489,0,0,134484.522,0,0,17295.61261,0,0,0,11007,608.1768728,3.810456557
"3188",224831.4139,160981.6184,87800.64963,535093.2181,125382.7404,88180.25047,306109.4518,146821.7622,88524.71174,242612.1697,293829.5731,91996.6205,341301.5308,446270.7373,146039.1391,243565.7407,451741.1189,0,0,0,944.5474041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7396.610264,0,0,6919.226295,0,0,3785.041087,0,0,10078.2705,2455.560842,0,0,0,0,0,11009,329.1502863,6.083187791
"3189",112373.9074,16713.80256,41686.71,224283.3806,37182.86343,79189.48365,315001.9652,35082.12393,108131.7807,372173.1918,126038.8738,120675.3549,394019.0903,182208.8028,145675.4638,264746.0816,240965.1707,35359.81771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9804.055519,0,0,0,6962.662626,0,0,7221.697682,0,0,14477.88927,0,0,12003.15725,0,0,5130.462467,0,0,0,11013,314.1758372,4.894431204
"3191",74657.66875,71969.49963,228945.7129,269314.6656,129882.6641,565080.0697,414733.0085,123420.4119,721277.7743,477340.8838,498716.0163,888873.8921,638470.6698,799296.8061,1426006.616,728749.2231,1204742.507,2056.29921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30653.67153,0,0,35734.47801,0,0,60432.89807,0,0,46635.46296,0,0,8414.683733,0,0,0,11019,349.0241451,5.214661701
"3192",112592.2,151201.1485,208186.7787,101271.4108,145121.4252,497998.9886,280755.4095,122700.0738,823467.6473,262166.8218,369344.4907,1841347.299,474071.8146,784509.6237,4274086.195,691370.727,1044545.049,0,0,11474.19303,4848.87652,0,13147.89027,0,21655.51061,34510.96419,6984.456505,3880.88329,7714.32526,8666.377798,59487.96149,10946.73189,7894.761223,2098.924023,0,4096.498437,0,4044.877378,5402.302778,19254.86183,7415.500725,52947.70998,5601.329765,1578.963551,45649.94001,30148.97657,7172.237563,123719.4439,0,60772.42948,249167.1863,19723.43247,0,182849.0141,0,1627.631753,17430.58651,11020,861.4299983,8.297411861
