"","1mem_Bt_12pt5hr-1","1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-1","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-1","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-1","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-1","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-1","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-1","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-1","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-1","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-1","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-1","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_12pt5hr-4","1mem_Ps_25hr-1","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-1","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-1","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-1","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-1","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_1","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
"10623",826878.0474,285426.9346,1220474.458,703415.7916,4239744.744,3364892.832,6056100.895,2230722.21,4852906.715,6483488.083,6856062.417,3599909.811,3541322.018,7806672.162,10819610.38,2494270.781,6892248.238,14683961.57,19010157.96,6266075.6,6726605.972,8547889.845,17863913.59,7477.349928,534510.0534,591237.4093,33132.31731,37764.72438,1971925.477,259407.3873,94622.76065,140395.7808,782911.2677,902937.5882,1399124.936,443296.7578,556511.8683,978899.9143,119972.925,303135.6264,568954.7136,1520749.271,1231133.629,70490.60341,7118421.342,1295482.173,101641.7379,30246.50791,16793745.33,21108689.52,220701.2434,739146.5631,1047488.082,5219636.63,1803410.025,1495235.015,32604217.53,4613744.855,3217738.919,17756205.8,2448558.676,110115076.3,5205054.383,19448537.52,75299096.92,9011157.305,3090506.66,45838445.04,130054501.4,15548918.22,7385096.161,4460.050374,110531.0268,32140.05752,33210.87289,18648,220.1181218,7.087610753
"10725",46727.76377,656799.1802,144236.4743,830166.6711,175394.5743,2644821.833,1026972.803,940208.2712,65467.38035,2263691.811,1488116.466,844880.0871,177489.5049,2454145.791,5528457.025,609282.49,1207068.522,6975246.305,6418736.974,3498530.352,413440.0266,3497598.125,8055267.269,3210.209666,95067.28279,91725.37371,35521.46654,492036.2886,326788.9137,135368.9603,684150.4889,1440905.965,273778.1167,152174.447,36370.32134,642790.8677,326988.5017,48003.72896,385435.0653,323800.029,121223.092,241070.8308,57672.70307,448009.7471,349787.6746,281146.9724,1021297.267,7431.099415,147081.7469,102100.6588,13425.3186,5120.790835,11316.98211,38973.94321,57937.09832,22283.71783,91204.92626,27702.62346,27622.25487,11835.7413,21256.10451,79076.2667,24962.23017,33686.08357,59832.60076,206365.4069,36434.72026,14778.53113,279868.912,612501.8902,18033.48783,1837.949812,2364.333166,2010.497672,1593.074409,18797,245.1498511,8.024492041
"10730",2546607.517,591227.0867,3855611.886,482504.1455,11652549.75,10783011.66,23696746.31,18493336.65,20276732.35,13602799.02,26351063.55,42432183.45,12005017.34,12719460.33,60203953.17,11620559.42,33132880.92,14607756.42,148402509.5,30839746.01,13722780.77,6421783.605,91538491.26,5360.937894,51150.70722,130120.4041,101839.2318,13529.83855,203512.5824,48117.40753,295657.5792,44273.27953,364739.5192,365501.1261,152781.1538,101925.6684,587868.4058,548918.2026,232595.9691,245247.5719,935870.9937,1213441.881,405999.8693,166843.1564,119172.8925,1194099.439,408776.3792,64387.13261,20015.18511,82947.88751,65386.85039,38104.92047,59613.88591,13550.13521,46281.26153,54007.08775,37085.49728,307515.7383,432084.0552,24679.86452,116865.6978,194429.4568,372737.883,67723.05567,17427.86453,96860.04396,4304075.751,2302344.578,52556.29135,222367.3135,215552.5175,4197.269255,173142.7228,1991.499717,14256.85093,18805,257.1497462,6.032642766
"11703",86578.11555,251636.5769,287207.4752,252138.7911,146441.4464,316628.8498,442927.2739,81395.04931,138728.8178,730200.5668,724802.7773,157940.8498,280375.8121,634572.8038,590832.6397,22403.71597,201118.4226,255014.9984,908075.7809,192416.7164,2680465.977,600340.7844,582821.4636,1763.580224,13223.93113,64152.56653,4337.918704,15637.11428,34395.1046,32369.45343,28561.978,2926.232276,67033.38245,19108.74284,56250.50689,3562.289609,34806.85186,46730.91686,10854.90171,12071.77489,37894.85198,85405.18432,23364.68138,11759.52133,44595.00688,110883.7864,14085.8587,36844.18769,82267.0535,68256.13403,10303.8223,15104.28105,37275.23718,55673.13695,18293.41169,65905.48095,50386.43966,31826.23455,43933.30669,77314.18011,73202.70506,41097.89372,15041.14598,84343.65865,86260.0849,78512.44193,89053.5848,99159.69398,167281.8644,219060.8971,35492.78741,1345.551708,0,0,1361.741933,20276,252.0862331,6.826736229
"12577",33742.81135,55585.93992,131942.1063,43454.81944,176468.252,94879.17995,38922.50013,59553.19425,188962.6254,53261.50948,82174.52509,78564.65718,55819.79885,84512.62325,216461.5254,46981.03735,465012.9,154562.3817,231527.7604,53844.24618,91844.01565,141801.4917,434419.1004,5025.131155,6682.776441,42879.71391,23179.78503,21888.48663,5569.385846,57363.36895,51384.46336,51702.38953,16420.07453,136143.2705,68710.98033,65009.27812,304119.5386,25504.51066,89558.67043,40813.49412,650706.8309,510801.6222,75948.88289,47797.70503,477394.9998,31182.66951,426345.2762,14699.98163,6194.187915,100377.2991,13156.87238,13781.97628,5669.59085,48725.16689,10137.54393,10300.81505,35081.03602,26849.25778,47233.65912,40038.14478,169366.3704,51533.79339,25272.61887,28457.37771,179511.2149,20235.23183,112429.0094,173321.9254,25361.74886,65071.92456,31905.08821,8806.93713,7152.392151,1647.713095,2437.685632,21984,209.1286609,8.223339588
"13111",21598.84748,23315.95871,58242.39688,104996.6538,63266.16054,101230.262,120590.9516,125322.3839,73562.80673,21781.50846,134096.8683,259214.8685,28869.38245,47501.69458,120045.2417,203721.7719,112027.9165,176563.0721,85469.42755,628486.1482,119541.9606,81539.02925,415971.9611,3998.401796,37816.75775,51290.33975,4408.918323,86884.49422,198272.2396,160451.6572,51092.0275,245828.6321,203042.4471,381770.1681,69098.33769,119306.2062,450940.4922,218116.3129,116235.4154,39287.52401,359756.4793,263544.8136,47476.44511,53925.67401,107628.3083,305873.8696,376465.4564,185767.8882,91463.37074,22783.09547,2201.31306,37781.90367,49308.3293,62890.56375,85624.27456,51828.56987,73830.26308,32520.03688,20442.86598,26874.76249,97344.10553,84207.83825,47871.79996,68213.28391,124135.7534,182659.2117,221202.1505,57082.5986,175548.6439,118942.4468,27355.90465,1541.181876,1274.98527,0,0,23529,295.1292742,5.917560688
"13478",5129496.761,2630082.59,4598653.749,4916410.514,8571202.023,31169337.37,5271055.05,21403887.33,9503172.662,29940669.96,8399749.78,27973536.11,6099126.689,15090590.28,1994912.401,12337449.57,20565456.03,36052036.85,2528914.623,43851942.46,11562977.97,29712511.47,17770309.9,13800294.53,7669994.772,13016347.77,30484503.76,50450129.81,58224601.86,138978708.3,152401714.7,168391557.4,99123437.9,137781125.2,18830798.52,271450724.8,24978962.59,145626456.2,118090664.3,158539163.8,36916531.86,94969824.52,25334950.53,138547995.3,1281298859,797204098.4,562026641.6,4980206.695,2146288.493,4435595.905,8780361.429,24488914.72,30960282.16,44211735.16,20435519.07,53729080.28,15083360.42,24077355.2,71729412.74,62172552.48,72240007.79,23942530.51,51616719.13,84961660.5,113251021.6,32070811.01,52907729.49,70024735.12,33291266.6,120142996.6,87225939.94,407603.5741,1606658.728,811877.586,181267.6388,24917,131.1180879,9.224644713
"15247",9578.062587,72884.37622,27221.48092,34428.54966,12712.45203,186009.4809,79983.75581,225532.6664,9266.002198,29568.47879,98499.35545,273175.3562,98023.96093,476416.8086,100273.1842,130722.2008,148782.3323,194039.0427,366166.9745,381535.1724,41068.66293,567895.5671,332031.0663,1308.439432,2986.312842,29734.88062,2266.4417,11207.02224,19681.12989,7821.57576,61875.57297,193164.5577,39813.70385,163957.7299,63781.34398,7222.318829,17857.66215,64751.91108,2512.532698,3838.265548,5491.226071,10441.19944,42613.391,2579.054881,87895.14444,9209.158632,4043.414898,4189.695131,20984.67583,16892.57765,2380.160707,19144.77645,23459.61193,38547.53739,43502.98639,79838.91906,29434.65561,122308.8069,29239.28159,44529.72905,19225.90195,264784.9322,27536.27557,82227.58923,14827.22431,84579.93539,101426.7887,77373.71709,30932.36905,118135.2122,32829.20189,0,0,0,0,27233,292.1393662,6.400276523
"15260",5265.614956,7547.375123,6831.445271,32804.64315,56562.22985,0,88110.57876,102927.8737,59946.22831,0,119823.0162,78108.46927,8711.176109,28744.52603,301336.0123,81288.01444,19625.9571,48814.83969,378814.0522,86475.396,38456.27032,137507.7258,315208.3947,4834.545038,12982.7371,12428.82558,9824.61848,35949.66438,97476.64383,98049.9759,146567.8893,180452.9901,117862.8438,151903.2048,486087.3633,393270.1585,217951.1382,215280.3954,96502.5178,573006.4872,360727.5009,389657.5951,839081.3733,518028.7163,744153.1385,441928.2505,466743.1235,3044.144932,50064.85664,47935.737,10615.43637,85853.94189,140029.8388,126681.029,155739.6958,179729.4285,214947.527,236665.9457,206678.4698,88451.98016,252762.6366,532298.0892,200694.8515,228685.8091,1756671.388,333953.5987,508926.2781,93480.67499,436400.5524,477102.7727,489489.5107,5097.048168,0,0,0,27248,150.0583675,7.872262237
"15442",193761.5862,333464.695,118278.3705,1265616.003,504324.7316,915653.4621,1115813.725,634806.7881,192302.8764,499441.9909,2061772.32,891722.121,92109.35676,1105399.427,1005024.819,356156.0794,399362.8291,1216292.291,253742.0009,1615530.755,311012.085,751723.001,624857.4155,191143.8182,373165.7471,653480.2611,303286.8384,639566.0548,801744.7549,793429.6783,1201483.099,1259898.501,1019537.655,900117.1998,377447.732,1461683.031,1462912.774,1074451.155,584174.6085,534205.8499,2071674.549,855804.6109,127628.7554,489103.9486,672895.6314,1418545.536,1136291.593,126155.9589,36581.11807,123409.6684,222114.0598,774769.7634,561439.8574,748857.5536,109279.4112,1852936.068,795982.1765,948844.2771,2130518.479,1807135.639,1007404.462,1280526.348,2844443.455,2511235.327,1651984.418,2099739.382,2327098.589,116089.5252,2558082.141,2228864.737,3911255.332,13631.65707,7381.13467,10642.28219,11646.37499,27555,160.0969153,1.766263158
"15804",25231.74045,4740.855091,2881.971585,15241.12115,9190.604856,4622.579545,4601.832257,43434.37386,11442.57704,3725.596295,4912.639294,40983.81965,20001.71608,7310.90844,18990.20342,45679.76405,6362.798548,12360.81295,16137.74668,199309.7124,4359.130314,13020.75761,148576.3284,2353.85473,4049.254636,8565.674384,8328.474823,2429.724915,10284.70667,17353.56709,35124.81059,8932.714601,9377.653462,28100.85134,125659.4726,14990.13273,54957.35136,33319.93934,14459.25548,16637.50805,193618.9227,698146.3804,444868.5364,50119.32285,203632.336,64194.91076,2388537.127,1973.245249,4743.468008,4099.418948,2607.095901,6529.024782,47676.37913,20079.68834,94764.21888,4836.595071,182222.373,7601.942206,3150892.454,8356.426272,12061.1748,20003.86122,215073.1608,33273.23651,41649.05165,15091.98529,229466.0892,67919.33758,38740.94367,214154.2108,291357.481,1861.061509,0,0,1011.454795,28182,377.1458103,4.544399469
"17588",296770.3111,940962.4533,734032.7898,531529.9249,173668.5729,5625424.514,2850459.844,281800.3544,2015776.404,608122.1635,4300487.762,236072.383,773404.4192,601301.7393,3947876.443,1140709.643,592136.5841,4546349.644,6105556.277,541543.4547,1723168.86,666426.1488,3175400.686,633736.5575,365797.556,1205052.26,89377.61031,15600236.15,7974629.874,6062430.732,10178860.87,27817091.12,9148411.584,21250540.8,13380176.32,41165125.1,22293398.58,22628969.96,12022510.81,41386915.73,19255425,17935372.96,12944483.34,22384748.44,31324766.63,19897161.56,40046109.14,156969.7026,1707419.574,1500704.436,121730.1791,4847498.716,6290111.579,5176185.348,7522422.058,4736615.581,15270644.43,4310437.067,7527684.953,4680375.531,5786317.08,3329357.16,2954454.293,5068589.088,7593319.585,7854532.491,1944087.213,2761878.448,8286531.748,3857810.793,4495558.554,72038.8114,427599.8752,280107.7974,13902.80843,32866,120.065778,10.6287984
"21616",32076.59757,73897.01258,41445.30665,56404.31758,42384.76614,167148.5,78730.17558,86451.97794,17887.09054,137758.3363,268503.6647,320626.4241,34728.35129,113063.0458,422217.1935,44631.60737,45467.43389,566986.1086,463232.1225,512383.1849,38712.11114,285457.0236,600012.0633,16532.77573,66980.70841,45577.56134,248039.2378,74058.47473,1524306.646,1326773.094,1007810.698,1348241.109,1388589.826,1561313.775,3188757.177,1630091.239,2002612.765,1477491.564,614619.0851,1360627.067,2129227.001,1684877.861,2590541.335,1196036.91,3575582.805,1753087.483,2313419.764,1078221.797,4560069.237,3104943.048,930646.1593,2489543.959,4680782.072,5613696.111,7642479.484,4748496.44,12867195.27,10016321.4,3684487.652,4871190.403,7948973.126,12341123.12,2708188.007,6814556.259,12651600.32,12959048.11,4134709.976,4688721.222,15023048.04,17325609.86,4502772.651,20124.66365,32243.55859,11917.14654,27804.76161,43805,126.0663751,4.139060005
"25254",4996.665446,10841.24956,69424.86793,19296.40971,3448.380533,9019.321204,45057.94782,9714.124042,3950.735897,5550.775554,61255.66025,52746.62169,4002.090448,5433.500665,136451.6673,3815.980837,11499.31997,7404.083862,186045.7652,71160.21133,11326.80476,131107.863,100554.2627,27244.92226,88879.11806,212015.5949,75677.24543,119878.0348,173144.5461,78723.51825,213363.9075,111381.889,214302.573,76255.89004,184022.665,119141.8439,353220.8199,124373.241,66386.42408,457501.4254,208643.6093,465490.0363,587153.1412,777754.4771,341251.11,358445.1988,1121263.638,153724.8547,91808.6369,160029.9516,24108.94914,213116.3219,147739.0336,229723.4633,917060.6554,294520.6953,116273.8792,132584.5566,235160.2947,338730.253,209195.2647,599648.1627,317244.3449,429108.0028,118539.9447,734488.2617,421978.1394,219957.4813,185126.7932,944871.2035,286996.5264,2896.736215,8804.002424,11138.91773,12339.93499,55115,268.1042658,6.160843859
"26312",10732.29163,24502.83091,13198.26284,36033.51547,16568.96481,13622.30842,45443.72718,14044.10728,10906.33795,36190.96449,245182.7758,165638.2145,8385.15859,11631.36085,537370.3231,14402.41743,65622.83819,53763.18822,635302.3489,59218.89608,22395.16162,20860.80115,413370.5918,5437.725928,15525.17098,61756.49101,21415.12144,10673.066,12370.86764,68555.85495,10617.3169,11156.46021,15123.92503,12456.73252,20296.41195,18560.385,68357.85612,60021.41643,11412.12797,28760.48673,42907.55172,263219.1485,34066.8302,34106.33042,352266.9566,251667.1526,34061.85251,2501.33715,49035.49608,109330.785,9671.285623,18397.63362,146010.6961,31722.81774,46377.74798,46833.46555,413121.5741,341945.3862,81610.05839,36169.70031,636636.0709,724446.5629,62987.42411,56983.28261,1505789.936,803727.583,262962.5489,52556.54979,1565808.932,723657.2231,32205.82108,9719.422525,6984.179418,4725.3631,5387.165061,57436,164.0920893,7.946722335
"26827",161578.0779,437870.5285,397339.1782,207770.2886,2693068.87,3437745.176,2155775.198,660694.1241,3778112.542,2008752.144,2337550.361,1061061.143,2787528.507,2151751.206,5806065.057,714007.9974,7486465.762,4916943.417,11306749.81,4075567.897,3445046.584,4407812.724,5967919.327,72103.0723,135273.3162,195945.829,41288.3011,185272.3289,91933.84233,43957.41158,139382.8288,105993.2031,30366.46912,117875.7007,106572.8564,147191.5398,107175.0338,113603.9387,103606.9661,85169.76678,186954.7636,92874.27825,96957.23181,144571.6352,171841.9614,137793.7135,120443.8673,162914.1696,211023.5331,92659.4692,204056.9541,777813.9281,430508.9434,326103.027,353551.6432,372787.507,300425.9375,381332.9643,250025.3501,542713.7966,359312.6646,240409.7881,458216.907,1248842.567,826401.85,476857.8651,126039.4587,1189346.518,65636.40614,1053223.27,594467.7368,73045.04319,46983.85541,133254.087,107809.9372,59270,232.1407796,16.78582184
"32172",78074.95645,2626405.832,53529.2746,2674400.51,269991.8938,2877545.838,137256.1164,26766.1939,380686.4074,2772598.193,130221.6836,2147427.846,231253.1047,2285843.468,1735616.446,986686.4045,600478.1564,1669107.341,2056174.717,3376563.675,537858.87,1422242.788,2826738.819,1464.837115,106514.0964,110869.8827,25490.33297,13510.93163,144930.7023,1423190.041,252392.4155,25732.3872,102039.4475,539525.3939,993506.1321,53003.08147,1628571.467,1199429.07,60567.54894,66484.70625,685836.6439,1304155.681,2139928.268,50886.04044,2759229.291,3810232.337,346308.9726,2648.599372,26344.01952,30081.84332,11955.64495,2723.329647,8510.205625,20772.99566,39148.36444,6340.031315,31873.4902,114199.3575,15803.98124,3289.907002,26645.64794,57169.74983,52098.11551,4685.944026,9939.317862,76216.1249,28763.42109,17368.68186,146037.4872,148818.5132,43975.32726,2119.645624,11935.07281,1310.857218,3807.986793,83136,247.1074867,5.666409015
"33929",73692.88227,41775.32159,265157.4313,114750.9138,173842.6336,63121.90706,202205.6355,151943.29,246091.9801,43410.31458,155464.5507,65896.03756,102886.1966,30495.82191,105763.1212,87029.67753,45911.45738,55193.60666,158162.9031,224756.3461,52122.19601,76275.83714,269046.3653,25945.92375,19297.1508,33815.8914,118052.5021,110883.6749,207227.9749,385395.4383,237992.1105,226908.8061,326591.4842,595442.4707,549085.1243,326620.7561,271511.5962,663237.9702,199592.2927,362129.6824,128996.2194,339480.9426,587271.3348,191767.4893,202842.6542,327910.0609,554886.2874,750977.5828,314660.5018,633714.1724,158517.0897,1253600.128,1945108.411,823284.9014,763488.9787,2126128.801,6271539.627,1678164.338,1232935.089,2497618.806,7489249.985,1626940.377,2597875.247,4648036.73,399491.1143,1375031.003,3997594.928,1383205.142,5145705.438,3550469.986,4283767.999,4279.006301,8845.880004,7268.552198,44207.95961,93761,175.0867566,1.441753177
"34990",3604931.422,6223778.453,6752069.608,10044534.32,17929644.56,43017103.91,42343978.78,20398769.45,22189957.12,28294381.16,71709459.42,52465015.2,16179338.42,22814902.71,81105737.36,29055987.54,32701889.89,87978955.43,129322960.5,58931561.91,21757584.45,35552713.04,3918792.12,15296418.17,47987671.26,35617430.28,31755585.69,120128480.4,209732894.8,192947500.1,187855392.4,165020888.6,223238933.1,283477739.7,456221775,294491702.8,347077480.3,303166780.5,130804066.1,272981046.7,342924305.7,318115797.8,466359248.9,241563687.5,991523754.9,438595658.1,533108587.3,1466951.128,6822619.583,6362649.763,3639337.288,16173394.4,13499877.95,22207775.54,29784990.43,30599755.79,42997472.82,32810959.11,38225603.99,27350159.22,20918298.3,35333910.99,16142571.01,30904758.12,34624312.53,72171754.36,22740501.7,35006530.36,55300084.87,51524616.73,36973576.8,1421187.432,2101673.612,896554.19,1112939.022,102508,161.0922338,10.3413933
"36437",1281857.944,2728469.105,2528329.951,1748591.866,388795.2071,1681032.367,1105299.563,233316.3613,397565.9723,1203956.106,647016.743,152014.6566,71705.23397,827189.2384,1283838.56,78302.55309,137357.2224,1308651.912,1109046.439,409477.9852,379365.8558,650841.7478,1626543.182,54606.36543,687157.4668,219345.3045,212643.5935,412968.4236,1183898.737,1449259.09,603059.0174,874694.2991,1365232.554,1092788.154,2398354.273,937473.3617,1881672.543,1077653.851,157048.8094,762169.0167,2195493.133,1249711.603,2018895.398,589762.6378,2639843.265,1089334.788,1179469.313,975324.1299,623751.7643,511753.3717,108983.8845,1097778.922,1506519.017,1890420.269,1519322.792,2502442.165,3221865.257,5867928.195,466901.2142,1636141.102,2012379.984,5991828.289,1033048.878,3429582.886,2804793.204,4643135.993,1158473.81,1295751.56,3137774.52,8930600.891,1387214.959,25462.7107,48143.19999,26920.62051,83431.88602,114365,89.07168227,7.374435494
"107",42399097.12,110771053.1,153798176.3,200815055.4,84872686.08,139741675,169299580.1,82989883.49,91200853.17,117386826.2,209071211.8,98643696.38,71234777.51,96027286.71,135444502.4,54558174.59,112981225.4,137298879.3,133902499,78141045.17,97658905.22,77344021.83,124168730.8,35929175.63,129518946.4,138364747.2,100017893.5,84433770.81,106380800.6,119261930.6,83735765.94,97977085.07,91336649.54,122150540.3,136399395.3,129079670.8,90133397.09,121555992.2,44851984.04,94047136.55,80481832.89,99553809.31,146335700.9,102861811.3,216335403.4,134004891.4,103479442.5,30023170.7,107923190.6,167367544.5,73474741.15,98315574.41,103978156.9,127287439.5,154247613.9,104281348.3,144240613.2,154010465.5,103742960.4,112055036.8,92761950.85,131478355.6,65244990.37,105091015.4,117717366.2,147386594,53310372.28,117649775.3,126633346,119532362.9,91241093.41,143686174.1,226469096,168424060.9,146412722.9,107,94.06264438,10.23623187
