"1mem_Bt_12pt5hr-2","1mem_Bt_12pt5hr-3","1mem_Bt_12pt5hr-4","1mem_Bt_25hr-2","1mem_Bt_25hr-3","1mem_Bt_25hr-4","1mem_Bt_30hr-2","1mem_Bt_30hr-3","1mem_Bt_30hr-4","1mem_Bt_35hr-2","1mem_Bt_35hr-3","1mem_Bt_35hr-4","1mem_Bt_40hr-2","1mem_Bt_40hr-3","1mem_Bt_40hr-4","1mem_Bt_45hr-2","1mem_Bt_45hr-3","1mem_Cv_12pt5hr-2","1mem_Cv_12pt5hr-3","1mem_Cv_12pt5hr-4","1mem_Cv_25hr-2","1mem_Cv_25hr-3","1mem_Cv_25hr-4","1mem_Cv_30hr-1","1mem_Cv_30hr-2","1mem_Cv_30hr-3","1mem_Cv_30hr-4","1mem_Cv_35hr-1","1mem_Cv_35hr-2","1mem_Cv_35hr-3","1mem_Cv_35hr-4","1mem_Cv_40hr-2","1mem_Cv_40hr-3","1mem_Cv_40hr-4","1mem_Cv_45hr-2","1mem_Cv_45hr-3","1mem_Cv_45hr-4","1mem_Ps_12pt5hr-2","1mem_Ps_12pt5hr-3","1mem_Ps_25hr-2","1mem_Ps_25hr-3","1mem_Ps_25hr-4","1mem_Ps_30hr-2","1mem_Ps_30hr-3","1mem_Ps_30hr-4","1mem_Ps_35hr-2","1mem_Ps_35hr-3","1mem_Ps_35hr-4","1mem_Ps_40hr-2","1mem_Ps_40hr-3","1mem_Ps_40hr-4","1mem_Ps_45hr-2","1mem_Ps_45hr-3","1mem_Ps_45hr-4","ExControl-ExControl_2","ExControl-ExControl_3","ExControl-ExControl_4","ID","MZ","RT"
210425.2713,71552.0665,66301.43585,184610.7311,71498.82766,45386.21062,179181.5212,82309.08889,49619.99563,139311.1188,101372.2474,85997.89599,257977.3364,81466.97615,46610.62368,98437.47062,75280.03944,253588.1609,74918.1297,40768.34728,114631.7862,103715.4286,76391.44711,74062.21163,108384.6569,83559.57232,56773.97632,61387.31309,99088.70712,77014.96546,91486.36464,105458.4713,82811.61209,73633.20805,328973.7404,78380.80468,44784.36003,125475.8844,73290.58839,91354.67362,86874.60929,64051.21449,234848.1846,102942.3136,41598.40785,112191.2773,97887.65102,51928.98258,163683.3659,63154.13676,66997.70116,109480.7384,85730.77505,52197.99149,401723.883,58547.67305,69350.65603,1019,407.8986567,10.14541856
472243.5095,584262.0782,510153.1646,476285.8832,149677.6976,440351.8018,486727.563,552788.6434,425423.2808,422902.7141,535055.135,419983.8878,217594.4691,565491.42,400511.7938,472205.8306,507040.7429,370806.7931,537940.6495,427446.6717,115969.2429,514325.1922,416110.6548,530295.7564,421079.9497,534502.6424,519825.7266,547936.634,446995.9675,532970.7172,427590.7434,440725.4393,554252.4926,474018.5852,380439.8984,572098.3535,407257.641,444746.1043,517905.5078,462078.3016,555650.2498,481691.5298,463313.3707,553426.5529,399076.605,421376.9719,69375.5388,442165.2185,201724.1972,551010.6869,418529.671,433246.0586,507108.717,464741.9751,296310.4647,527824.5752,494733.8376,1021,187.1337287,10.28550864
157418.2612,48701.66652,44656.44933,142753.7292,13383.36426,20534.65384,109871.9078,60770.49973,40590.65824,101307.7254,26757.48102,25424.41771,224779.6294,29598.82555,33213.28251,74064.46344,34356.39612,189138.6131,25950.67768,7654.125889,65978.07258,37688.936,54560.28769,57547.75429,80523.82906,51789.31975,47677.1372,33479.13385,70881.74544,29843.06356,21489.88666,86584.11524,63227.19417,39628.28162,324292.012,54004.12579,24410.21699,98612.75877,28354.71898,67082.64135,61157.04243,51241.38675,181964.1442,55885.10656,22987.16388,79248.19282,66766.83731,44968.24469,127589.3309,16070.99448,39987.67533,69822.06421,69317.84907,30266.67805,426574.1615,8338.698254,21107.12656,1023,612.8085245,10.2117361
393702.6578,321626.8846,984118.2529,1223551.397,428881.3582,2617025.741,1787001.483,314412.4809,3215665.819,1378123.813,1194298.669,2704972.399,2514828.791,1549840.663,3369537.526,1756103.64,2082294.035,164360.9892,155531.6135,384304.1096,87830.52954,138654.8287,1088917.016,283897.018,262090.0737,41937.95047,516303.4857,242221.0679,277615.3707,45610.24604,197678.0583,52936.63419,26165.50165,184163.5262,116579.7934,21728.56479,270023.619,3666.786382,53390.57358,243869.8087,126771.5629,922866.1654,336367.7518,211582.4196,1009511.098,217147.4784,462007.3628,858850.7981,90327.09347,74600.50645,1148659.654,399741.7034,305132.2153,647864.067,1658.013427,1419.569193,7315.167649,1024,189.0765376,3.003499752
0,0,0,0,2689.965457,1438.393708,0,2382.666017,3787.923655,2183.725134,5979.399181,9592.908199,2153.251474,20997.34473,4620.941948,11782.07151,45233.85352,180087.6044,52756.23767,179118.8273,1201257.223,459156.8764,1570404.61,679476.0055,1815669.03,288190.5274,2216965.647,1149913.693,1952296.653,594247.3661,2367911.987,1600815.833,266512.3965,2454219.328,2962163.69,215592.7464,1447930.041,0,1382.458399,18728.47862,3036.473342,6002.521757,30241.00871,4263.30635,29979.55967,19338.3802,61653.95644,36892.10247,18018.39251,2698.392643,81595.63598,52476.48273,54253.77369,47608.40301,0,0,0,1026,271.1659278,3.383308743
306062.1505,118874.8738,163649.3437,291079.4425,123180.1147,116214.8514,258034.9873,138710.4999,123260.7143,228150.5494,162456.8493,189563.2034,354119.7973,121329.4641,113535.6984,158650.2983,146572.3094,319783.1489,128922.6874,92476.66535,180552.0618,164298.6988,176582.3752,161323.9163,173935.4009,160898.7498,168211.1107,149948.9343,165516.5913,141733.0346,218701.7952,187693.0716,139417.813,174954.733,169943.6683,138577.3678,117076.638,185982.4775,132499.253,152293.7023,145119.9608,146265.2751,294543.2149,173830.2049,111876.1731,175703.419,146986.8716,122451.2294,262283.0443,108366.1523,174191.11,184816.8169,132979.3341,137453.52,486828.6175,114195.6586,173548.9313,1027,435.8934127,10.14749564
12340.24856,1742.201316,4042.228762,72747.85575,23796.00106,7594.059497,50944.98358,5565.505983,4581.501157,53979.33336,25548.53611,4974.34071,11236.04782,5512.130065,0,20538.23505,4868.869011,240828.2644,229242.5346,336601.1595,231667.0505,201290.9868,417407.4991,710456.3056,170173.4592,58453.73618,420662.7784,761128.8504,235632.8582,89068.3093,319565.0947,158583.9324,40732.86748,296166.8395,277106.3279,25358.01777,253483.4579,8013.15366,9596.071235,52437.39618,18197.032,9209.006832,66276.8428,12365.89035,10045.19627,74008.30548,21105.10811,8072.482666,8385.245948,3234.730525,15732.29399,64031.98166,5029.618363,5506.814141,0,7230.083714,11250.69968,1030,731.2422153,7.953365243
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178781.854,195226.1064,327177.4361,2815933.698,2408454.314,3498576.012,1972089.996,2298974.889,627617.1163,3400634.007,3470890.562,2598541.073,1515916.521,3818180.085,2732077.765,334119.0649,3726662.611,2720598.264,466006.4952,3269184.465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2825.685328,1034,691.2283772,3.217185502
330271.7904,100564.818,99648.80579,301685.5038,103205.3603,77732.22376,252338.3877,147450.9987,93818.98109,210043.2034,132695.5596,117765.528,423800.9585,112919.7533,61039.21228,136330.7882,101721.3058,371541.8916,122909.9879,58792.84844,136469.8494,175508.7505,102809.2369,168697.8563,138476.5408,151059.1225,94925.96322,131327.3358,131040.3208,127602.8802,126719.5477,152319.3463,155045.8487,124197.6121,573728.8659,137145.486,83992.24012,172237.097,116607.8455,140699.6985,140716.7596,98128.67584,389275.5587,164961.1381,85217.64956,141161.0785,140838.2888,122050.1893,285865.2669,103675.6526,116059.3912,173722.9117,122706.9439,105442.2902,589095.7943,107962.4142,147317.9908,1036,458.8611104,10.26678709
405612.9507,189213.6709,168015.626,401132.5166,52280.4829,129123.4685,303121.2088,37289.62232,112136.5665,283635.9974,249999.8023,50758.85401,496417.3746,210689.428,153207.0564,44694.55961,203291.5517,450718.6372,211520.2502,99264.29032,228991.2031,274304.2979,168121.0131,148142.4596,32302.29836,44294.05194,164479.0355,157936.6621,246165.5066,243438.3046,48656.59868,285785.1892,240426.0675,26735.77749,722183.1804,69301.14004,140824.1578,94280.68783,178467.7234,198540.0586,236330.6175,168968.4976,152275.1025,280982.3049,105877.7973,75410.05141,47610.10282,141377.8496,350938.7573,161389.3419,192464.7245,226361.6758,241318.6576,53423.90647,914612.3686,188844.2337,178707.61,1037,450.843637,10.35667889
120899.9819,88973.38012,214770.4843,168436.2952,21043.27858,147040.575,111592.1715,27460.01995,86196.36297,161759.3475,113575.269,179664.2941,177049.2555,174770.1866,191713.0347,145848.6266,213669.1023,164652.8803,97459.63784,179379.2236,34500.29354,24882.07349,105731.6472,141489.9291,16835.65879,9244.608698,64514.8415,152899.0261,112382.2239,16424.43841,108133.0453,67461.29799,7104.161135,93534.16882,154280.4252,3166.625055,77612.33413,142451.3861,154122.0007,163518.5961,30319.72677,127015.9036,199976.9017,15050.16769,199385.4296,169519.1464,99347.03099,121651.7795,45015.87034,4960.143814,156423.7603,119182.7587,17144.08479,84736.854,42349.80021,50907.4184,13338.68302,1038,627.1523346,5.297761901
332729.7094,883287.871,913223.005,368432.5218,853317.7093,874533.7032,524626.2494,818270.2239,867368.2594,562075.2604,787418.8893,768558.6347,166595.5714,854767.1705,845999.2053,726359.4562,828346.224,243566.8119,836560.2259,757375.9669,651932.8026,737506.1867,806980.8286,856092.4334,737148.4538,809693.9442,874262.9574,865839.0667,722866.9461,812373.8391,730127.7362,716503.405,771147.2304,871046.2967,53282.60154,834736.3017,842443.8007,728288.9838,837634.7861,750059.43,811004.4262,893348.2507,281632.4954,760235.5259,865604.4757,733199.4642,770416.9353,852122.7786,484141.5146,865002.5611,831997.7934,626195.4929,798476.812,845540.5312,16150.67421,861906.2029,825747.3949,1039,288.858311,10.12804739
97486.6744,12321.52626,172265.4426,47519.04738,1661.533557,77873.68625,59523.7602,2238.21027,23895.67243,53446.55681,17317.5928,55640.61207,80762.17199,13774.49629,20505.63336,20929.48343,29395.31504,172976.9873,120873.1959,174223.2771,150883.9409,77521.11126,98219.55084,600006.8075,129799.302,1962.88793,192125.9688,881799.8091,129966.9716,2672.032207,88724.37611,42198.89027,0,109228.1233,98116.72113,1419.70648,39331.53165,53975.91374,99082.59784,77249.70244,5369.467274,53655.69532,134427.9234,3241.433573,58963.68526,42186.277,35748.18873,32342.57991,6732.061723,0,96039.99888,34659.57641,3868.631263,4031.639428,1640.358348,96877.25837,104395.2908,1040,435.120769,4.585725076
106091.7174,61117.45204,170445.168,339280.2753,93128.97842,716902.8928,369036.7308,83504.65692,1122704.906,202790.4608,168723.9201,1517286.449,534708.854,244448.4012,1784352.314,293776.6438,312459.4272,207308.2951,108780.0107,365830.5198,1056917.629,394691.5085,1805451.339,2768823.459,1370936.465,146015.9807,958336.3749,3125576.129,710013.1957,172260.9331,975015.8829,1043959.586,180334.7328,1062726.345,926415.422,120190.8496,716960.802,1755308.768,2360510.84,5551639.307,2516251.008,9901677.143,6415194.759,4082912.894,14377438.98,11839444.05,13352505.41,11342824.77,8340583.319,2908673.83,21503321,22149643.75,9902438.581,13108866,0,689.5625141,1314.265044,1041,218.1029423,2.159108094
4179.734286,4257.353309,159194.4352,15737.65741,2833.075306,160323.0244,29934.9009,0,138895.9778,8977.465843,2224.744064,203576.7919,13850.70714,10310.18499,172717.5673,11681.35797,4646.805523,129181.5429,386175.4218,233277.587,299656.0813,408582.7454,468239.1548,3703313.202,350580.7942,123594.1686,425960.3719,4446941.035,323756.0965,191773.6683,437602.0431,195895.5428,92713.75878,312133.3112,304680.4017,47488.36132,213470.5342,4162.734618,267905.7032,28286.25597,18438.02711,67603.62222,19236.75922,8917.962482,143732.3564,26389.63514,145294.166,82147.77312,4493.229061,3973.472126,36248.44843,7961.622811,41314.39271,24583.96041,631.4118797,4720.292511,639.1621914,1043,235.1370043,4.750256753
303557.0183,431113.1928,429978.84,318621.6931,419185.3957,392100.8853,402331.934,417308.3776,387718.7594,394367.1116,451442.2386,390123.1109,172234.1945,442960.0499,356891.2076,442618.7299,436149.5031,243083.5196,436250.9029,325524.9629,418162.4386,429336.0387,382101.5189,435765.6584,427320.5757,436552.5188,431045.8081,404884.3904,436928.5681,425010.1224,401091.9078,432184.0906,415323.2023,414724.6994,64793.63584,414615.2003,351744.9621,454798.3537,433964.7827,417755.6416,433792.7948,408232.467,266872.324,426548.5485,344166.0918,436894.6955,434469.2559,385899.9614,395362.0737,403446.5224,393681.0654,400281.1091,434164.5525,389892.2319,21679.28011,391009.0958,397624.1934,1045,492.8204902,10.13341886
183183.5385,207673.279,98766.96001,237616.6405,237276.1758,141620.6581,141441.4916,211886.755,102527.1576,208446.8167,197276.1178,89228.16105,177492.9165,213206.5645,63324.69448,209972.5851,166876.1073,110432.2086,209349.3203,124713.3712,194436.5408,234063.39,66995.11817,71008.6333,187481.2148,265778.889,122215.4954,24448.19389,196233.8025,250181.7649,101188.9117,177593.9257,285320.0258,51416.05758,196746.5176,257381.8851,153332.6329,206044.615,223194.2882,166303.4426,240860.7401,82556.31691,171685.3203,204483.368,135633.0143,195384.4078,196075.3891,137107.7177,206894.4634,244847.6918,96772.77043,195013.6597,191826.0868,167304.5055,246545.6369,234296.0099,174921.3523,1046,858.7941396,8.639276998
167686.4391,14507.25277,86783.85153,162061.9967,11872.52843,75987.48593,178375.8533,15893.47839,76422.19961,288405.3576,54317.3209,80138.83276,378637.2098,59711.54434,64248.78085,294399.181,48252.30147,165802.0273,37587.03212,36615.04486,123107.6752,87076.01813,70917.73637,346455.0848,47147.44692,2803.1016,69960.62448,290837.7804,216312.3295,21554.0154,67469.26135,129838.4975,4553.519899,44027.08842,270210.2119,1910.193704,45734.87495,119572.9511,75936.03204,338297.5753,21044.74544,36431.19893,405978.5681,41439.33448,45914.11591,297822.2113,205482.0878,119094.5977,57423.24933,3455.21311,80177.17258,275910.3525,44840.07485,74786.23786,0,27984.82923,69040.89363,1047,562.0014197,4.923313776
175546.423,64517.90966,51302.03739,167799.158,67340.73701,44480.40879,131537.3015,68395.25003,44495.41948,114692.9588,89839.73534,68625.32432,208459.3425,68748.44487,26828.63889,80620.58664,82392.88359,207201.1511,73376.60112,38755.8422,99842.62494,107148.7567,64054.31192,69138.74203,86190.33433,78866.71654,59061.89967,65029.32526,105306.0709,76181.0645,73386.59407,107865.9679,85034.65387,61966.34005,222081.8423,73603.69085,44045.43024,113317.7833,62055.14799,90626.69684,88981.67108,59598.04814,185608.4203,97589.96756,18579.474,99014.26191,92554.23059,52376.47662,150350.3512,60873.96522,61851.01547,102326.8248,91036.08787,54838.46447,192143.0875,61058.7518,56825.1446,1050,746.781304,10.13084951
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146401.7168,12438.3085,127206.7156,84724.93892,30521.34845,91057.50134,113568.1096,102203.3749,3150.236381,59314.68906,49719.77587,45805.41948,7041.50744,69033.61651,15955.05361,754.9711549,55734.29806,75303.4434,3299.695227,31189.34611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1052,574.1606095,3.220954311
457968.4876,329484.6359,342161.6111,1069886.855,180814.9646,518172.0457,1076059.959,76709.83407,212590.7577,971404.3631,251979.1424,518507.5499,1806360.337,837098.2236,149967.4393,622382.1353,289928.2786,602865.7583,224012.1824,232856.2283,100054.6613,96307.61289,180778.8715,4800877.597,2855903.44,217092.8768,878983.5818,2750563.271,707563.3555,47751.58424,143865.3728,320694.3636,74996.07777,941369.9878,1314760.538,200835.4086,1597361.452,808614.0776,2212440.279,209262.6416,56211.23903,731176.3844,1123356.634,96718.73031,2148373.375,1270683.06,670511.2242,2215667.018,265610.4382,142588.9513,1434279.322,1043325.262,171932.4306,1200078.75,122292.7215,2394005.187,166549.5999,1054,493.0960701,8.56682007
151950.2968,76722.065,140775.8421,185679.8206,264968.7638,217783.1739,199775.2766,192436.1475,67920.61432,237900.07,350579.3458,108295.9538,158165.0493,401836.25,127545.1883,132538.3811,414557.741,138913.0613,137279.4365,75119.29894,130922.5031,113817.1512,79964.57372,263746.9028,184538.4262,99943.97404,124410.1677,136544.4875,149947.8696,111840.2517,116525.062,122850.171,100459.4092,216563.9071,131168.3049,84912.50091,127073.5912,161645.4661,169359.4597,118583.3274,80681.58566,111914.0325,154500.0426,123646.4529,187905.6065,128256.4713,118185.9395,145059.5467,131619.6731,100624.5906,164002.0564,160062.5726,113582.4152,92870.19151,156155.7735,134684.506,74539.57454,1055,311.131819,6.115295062
175585.5549,76932.4859,682181.2121,155331.0554,61242.00288,595290.6598,261374.717,97628.96282,563025.4099,300042.4355,148942.5804,488857.9915,141058.7662,182079.5504,586532.482,256562.3175,210619.6363,230169.3022,239020.7147,538463.2279,334573.844,116371.5625,492938.7468,703170.9702,292913.2002,27610.64339,510117.6783,924838.4479,255918.6245,33243.90255,490320.5664,141061.4996,15486.54436,440022.9222,73185.4758,41457.36667,393633.1386,165417.7385,316639.9964,325376.323,51826.70099,531936.0977,173916.3299,92081.68547,601471.3597,228499.6856,224221.1508,413891.6789,62863.68172,49886.80284,456499.6017,212324.1295,143803.6472,333439.2906,852.3333022,159949.8956,330638.4787,1059,402.0582995,7.555829693
253499.3385,98005.52151,38941.95162,220064.637,124427.6326,37143.63082,192706.8077,57701.83169,102322.318,144933.3893,35314.91826,88197.93329,184370.016,133339.6071,285136.1128,186815.3887,220671.3841,200217.0437,71047.82452,52461.96829,165193.8387,111951.5571,41664.05647,416738.5981,71360.2834,32462.07989,430998.3417,275887.0778,224474.5272,71407.81204,359907.1558,52963.27354,57823.28142,335403.4754,282627.8849,108787.6905,55476.77761,91934.58683,96959.51911,212224.4065,67638.93041,45013.37938,150679.4609,30377.57879,48284.9762,90109.32048,58163.09704,190114.697,84081.4449,77964.41649,373236.1323,53623.7688,49088.0172,72519.31595,77548.1072,76793.85994,20253.39215,1061,329.2327272,5.206697841
43094.23873,1545.090668,146186.3848,110872.8658,1461.598585,133630.819,110060.5325,1187.158108,24826.59187,61633.22783,3272.476328,65886.70822,66869.12323,4338.745041,73783.94279,70143.26962,4507.272268,296494.2414,223135.8164,607584.0639,254160.3388,401409.9763,378597.7225,4498960.268,194039.0328,92483.74174,230943.3186,3390641.122,110660.8227,253859.648,250343.6081,217285.3315,94089.01626,147840.9791,224594.0649,97316.31177,411464.5412,2268.970731,129795.5626,45227.31741,1850.588852,10084.3175,41279.31711,2296.956588,50563.99415,52507.94867,26302.94316,5704.689982,1958.538515,728.2563448,7474.579875,50074.56708,2348.043148,2453.101625,1056.055271,3225.670223,1936.283263,1062,379.2153861,8.53418873
144288.9214,20554.65159,12406.00515,130490.3038,31065.83944,11251.96387,86652.79472,42372.56124,3327.642449,76487.85675,59401.26908,32108.56666,197549.1327,40486.4939,10029.56143,44757.6712,36573.43092,151942.1549,41886.22619,4827.302778,62208.772,36929.95797,4370.121967,30686.48796,59129.72264,33679.15099,16704.11707,26744.35006,63120.13868,38767.91992,24801.86065,70394.88676,35609.56002,28875.82058,282430.5026,38863.03855,12201.00091,74199.86334,42433.03291,50723.36137,42401.93966,14084.55082,137107.3118,60783.86048,11907.05537,63405.58043,56519.35145,24211.25108,108561.8119,32251.2918,10155.94186,55188.48027,28096.97841,18191.13139,401085.6227,17897.51418,17941.9852,1063,756.8093112,10.13400977
182432.1499,157152.3229,292244.8317,475994.7705,224463.7301,981185.6869,608239.7241,133334.9436,1018810.256,1227692.604,483005.5413,1108867.636,1774582.498,661518.3342,1635549.707,1654431.537,934683.4555,213124.1941,65952.10492,137973.4529,613363.0519,224975.2328,633105.8986,248216.6279,735166.6048,72433.02992,350659.9849,455188.3458,761211.0745,147982.0298,825359.351,534485.8775,51120.67071,420898.7531,1092042.187,68359.43961,781524.0145,107134.5122,71543.52621,468220.4772,64441.36546,165158.7425,175375.1552,62654.42365,572215.1379,601177.9633,232322.6711,511127.5336,365186.8343,43828.22957,683447.0622,786840.2784,131482.9959,331622.4888,0,0,0,1064,296.0994301,2.006223245
109280.0023,36726.27218,25311.41295,121598.5081,21823.17445,25803.83542,85993.53449,25080.46006,37448.7358,82727.91477,42146.2409,58986.85251,160451.9954,50462.94483,16396.30454,75820.06969,56031.63418,145761.4414,32625.94534,7403.983846,78045.93656,75630.16846,51616.03184,36095.34252,79695.1817,54158.49736,46503.00816,58140.47269,79117.02089,45181.4288,72889.54602,89401.20538,57465.86241,49833.22555,249790.3626,21289.4521,29729.79413,83847.75461,50741.72777,37583.00683,58534.54372,44485.26277,143783.0547,63262.1328,12630.89673,51335.13205,62167.00138,47766.8172,99346.07399,41249.83671,60844.21118,47017.0208,42954.49272,57302.6075,295127.2511,16251.84161,21348.52758,1065,626.759431,10.21921203
184457.2416,112042.0297,246036.5391,194469.842,138787.8372,264033.8347,229367.4171,133595.5055,210194.1813,272631.7951,134266.9153,304076.2984,101889.9005,127602.8652,222759.8225,210819.1393,131074.632,177756.6433,197768.1924,214999.7833,181923.4042,206206.5342,228117.9579,370673.8966,235381.6983,140443.2762,240374.9218,360820.4593,229033.4973,144616.6181,289382.1586,217449.8151,130457.3173,237003.3819,2611.761092,119355.4562,203327.9558,218783.8561,194251.6838,249041.2775,156558.5905,251483.7689,178672.2818,165666.391,229928.2332,270516.4194,246788.7411,296913.4946,156224.0361,123515.8368,254485.4366,194581.7302,174942.3525,245353.2352,0,185451.7955,234547.9082,1066,514.9711604,7.823034959
